id,customer_name,customer_code,invoice_number,invoice_date,due_date,amount,received_amount,balance,category,payment_terms,status,currency,description,created_at
1462,Maersk Air Cargo,C-MAE973,AR-51462,2025-08-21,2025-09-20,1146989.97,336581.77,810408.2,Cargo Services,Net 30,Overdue,USD,Cargo Services - Maersk Air Cargo,2025-08-21 10:45:00
1463,TUI Travel Partners,C-TUI255,AR-51463,2025-08-22,2025-10-06,215067.47,79354.69,135712.78,Interline Billing,Net 45,Overdue,USD,Interline Billing - TUI Travel Partners,2025-08-22 10:45:00
1464,American Express Global Business Travel,C-AME924,AR-51464,2025-08-23,2025-09-22,1372272.17,95704.44,1276567.73,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2025-08-23 10:45:00
1465,Boeing Corporate Shuttle,C-BOE487,AR-51465,2025-08-23,2025-09-22,974827.58,41310.71,933516.87,Cargo Services,Net 30,Overdue,USD,Cargo Services - Boeing Corporate Shuttle,2025-08-23 10:45:00
1466,Boeing Corporate Shuttle,C-BOE487,AR-51466,2025-08-23,2025-09-07,1018771.54,269892.61,748878.93,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2025-08-23 10:45:00
1467,Sony Music Touring,C-SON493,AR-51467,2025-08-23,2025-09-07,949665.12,248926.39,700738.73,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-08-23 10:45:00
1468,FedEx Trade Networks,C-FED679,AR-51468,2025-08-24,2025-09-23,3214345.41,378193.38,2836152.03,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - FedEx Trade Networks,2025-08-24 10:45:00
1469,Marriott Meeting Services,C-MAR321,AR-51469,2025-08-25,2025-09-24,834174.45,363957.32,470217.13,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Marriott Meeting Services,2025-08-25 10:45:00
1470,Boeing Corporate Shuttle,C-BOE487,AR-51470,2025-08-25,2025-09-24,2404899.15,417073.61,1987825.54,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2025-08-25 10:45:00
1471,Disney Corporate Events,C-DIS143,AR-51471,2025-08-26,2025-09-10,1833029.39,366875.25,1466154.14,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Disney Corporate Events,2025-08-26 10:45:00
1472,DB Schenker Logistics,C-DBS187,AR-51472,2025-08-27,2025-09-26,600589.61,44953.12,555636.49,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2025-08-27 10:45:00
1473,UPS Supply Chain Solutions,C-UPS130,AR-51473,2025-08-28,2025-09-27,1687453.8,139193.11,1548260.69,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2025-08-28 10:45:00
1474,TUI Travel Partners,C-TUI255,AR-51474,2025-08-30,2025-10-14,491337.14,186995.23,304341.91,Interline Billing,Net 45,Overdue,USD,Interline Billing - TUI Travel Partners,2025-08-30 10:45:00
1475,NFL Events & Hospitality,C-NFL601,AR-51475,2025-08-31,2025-09-15,1265642.69,454814.31,810828.38,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - NFL Events & Hospitality,2025-08-31 10:45:00
1476,UPS Supply Chain Solutions,C-UPS130,AR-51476,2025-08-31,2025-09-30,939965.57,342363.54,597602.03,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2025-08-31 10:45:00
1477,Live Nation Entertainment,C-LIV838,AR-51477,2025-09-01,2025-09-16,404980.59,58636.18,346344.41,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2025-09-01 10:45:00
1478,Boeing Corporate Shuttle,C-BOE487,AR-51478,2025-09-02,2025-10-02,538492.99,134835.76,403657.23,Cargo Services,Net 30,Overdue,USD,Cargo Services - Boeing Corporate Shuttle,2025-09-02 10:45:00
1479,Sony Music Touring,C-SON493,AR-51479,2025-09-02,2025-10-02,562116.29,169227.41,392888.88,Cargo Services,Net 30,Overdue,USD,Cargo Services - Sony Music Touring,2025-09-02 10:45:00
1480,United Nations Travel Office,C-UNI757,AR-51480,2025-09-03,2025-10-03,1097864.65,250143.6,847721.05,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2025-09-03 10:45:00
1481,Boeing Corporate Shuttle,C-BOE487,AR-51481,2025-09-03,2025-10-03,870508.7,210653.66,659855.04,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2025-09-03 10:45:00
1482,Pfizer Corporate Travel,C-PFI869,AR-51482,2025-09-05,2025-10-05,2591374.86,451665.48,2139709.38,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2025-09-05 10:45:00
1483,Live Nation Entertainment,C-LIV838,AR-51483,2025-09-06,2025-10-06,2552496.82,598030.48,1954466.34,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2025-09-06 10:45:00
1484,DB Schenker Logistics,C-DBS187,AR-51484,2025-09-06,2025-10-06,748820.38,124988.03,623832.35,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2025-09-06 10:45:00
1485,UPS Supply Chain Solutions,C-UPS130,AR-51485,2025-09-07,2025-10-07,1585854.19,647517.59,938336.6,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2025-09-07 10:45:00
1486,Emirates SkyCargo Partner,C-EMI151,AR-51486,2025-09-07,2025-10-22,286776.85,154221.23,132555.62,Interline Billing,Net 45,Overdue,USD,Interline Billing - Emirates SkyCargo Partner,2025-09-07 10:45:00
1487,FedEx Trade Networks,C-FED679,AR-51487,2025-09-08,2025-10-08,2155302.94,475535.13,1679767.81,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - FedEx Trade Networks,2025-09-08 10:45:00
1488,Walmart Corporate Travel,C-WAL198,AR-51488,2025-09-09,2025-10-09,2707704.28,321930.74,2385773.54,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Walmart Corporate Travel,2025-09-09 10:45:00
1489,Ryder Integrated Logistics,C-RYD108,AR-51489,2025-09-09,2025-10-09,1275477.54,190065.66,1085411.88,Cargo Services,Net 30,Overdue,USD,Cargo Services - Ryder Integrated Logistics,2025-09-09 10:45:00
1490,Expedia Partner Solutions,C-EXP610,AR-51490,2025-09-09,2025-10-09,644432.4,19288.99,625143.41,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Expedia Partner Solutions,2025-09-09 10:45:00
1491,Marriott Meeting Services,C-MAR321,AR-51491,2025-09-09,2025-10-09,875825.68,176376.88,699448.8,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Marriott Meeting Services,2025-09-09 10:45:00
1492,American Express Global Business Travel,C-AME924,AR-51492,2025-09-13,2025-10-13,743883.82,379385.29,364498.53,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2025-09-13 10:45:00
1493,American Express Global Business Travel,C-AME924,AR-51493,2025-09-13,2025-10-13,277748.98,147876.22,129872.76,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2025-09-13 10:45:00
1494,Marriott Meeting Services,C-MAR321,AR-51494,2025-09-14,2025-10-14,613531.74,263457.04,350074.7,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Marriott Meeting Services,2025-09-14 10:45:00
1495,UPS Supply Chain Solutions,C-UPS130,AR-51495,2025-09-14,2025-10-14,1932180.48,867064.59,1065115.89,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2025-09-14 10:45:00
1496,American Express Global Business Travel,C-AME924,AR-51496,2025-09-14,2025-10-14,877761.08,184260.25,693500.83,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2025-09-14 10:45:00
1497,Emirates SkyCargo Partner,C-EMI151,AR-51497,2025-09-15,2025-10-30,719784.75,395334.51,324450.24,Interline Billing,Net 45,Overdue,USD,Interline Billing - Emirates SkyCargo Partner,2025-09-15 10:45:00
1498,Emirates SkyCargo Partner,C-EMI151,AR-51498,2025-09-15,2025-10-30,748419.29,393881.03,354538.26,Interline Billing,Net 45,Overdue,USD,Interline Billing - Emirates SkyCargo Partner,2025-09-15 10:45:00
1499,DB Schenker Logistics,C-DBS187,AR-51499,2025-09-16,2025-10-16,1443369.53,261881.81,1181487.72,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2025-09-16 10:45:00
1500,NFL Events & Hospitality,C-NFL601,AR-51500,2025-09-17,2025-10-02,1620824.04,594011.62,1026812.42,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - NFL Events & Hospitality,2025-09-17 10:45:00
1501,CWT Group,C-CWT276,AR-51501,2025-09-17,2025-10-17,786330.3,74574.56,711755.74,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2025-09-17 10:45:00
1502,Walmart Corporate Travel,C-WAL198,AR-51502,2025-09-18,2025-10-18,1297120.62,530470.57,766650.05,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Walmart Corporate Travel,2025-09-18 10:45:00
1503,DHL Express,C-DHL723,AR-51503,2025-09-18,2025-10-18,1395447.05,634631.16,760815.89,Cargo Services,Net 30,Overdue,USD,Cargo Services - DHL Express,2025-09-18 10:45:00
1504,FedEx Trade Networks,C-FED679,AR-51504,2025-09-21,2025-10-21,452128.05,17943.23,434184.82,Cargo Services,Net 30,Overdue,USD,Cargo Services - FedEx Trade Networks,2025-09-21 10:45:00
1505,DB Schenker Logistics,C-DBS187,AR-51505,2025-09-21,2025-10-21,685354.47,256791.26,428563.21,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2025-09-21 10:45:00
1506,United Nations Travel Office,C-UNI757,AR-51506,2025-09-21,2025-10-21,2820416.62,1348600.87,1471815.75,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2025-09-21 10:45:00
1507,Amazon Air Logistics,C-AMA673,AR-51507,2025-09-22,2025-10-22,1184251.93,499847.17,684404.76,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Amazon Air Logistics,2025-09-22 10:45:00
1508,Sony Music Touring,C-SON493,AR-51508,2025-09-22,2025-10-22,1113245.47,567422.9,545822.57,Cargo Services,Net 30,Overdue,USD,Cargo Services - Sony Music Touring,2025-09-22 10:45:00
1509,Expedia Partner Solutions,C-EXP610,AR-51509,2025-09-22,2025-10-22,598877.68,174118.72,424758.96,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Expedia Partner Solutions,2025-09-22 10:45:00
1510,Sony Music Touring,C-SON493,AR-51510,2025-09-23,2025-10-08,1549928.14,262794.55,1287133.59,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-09-23 10:45:00
1511,FedEx Trade Networks,C-FED679,AR-51511,2025-09-23,2025-10-23,1364343.14,586180.02,778163.12,Cargo Services,Net 30,Overdue,USD,Cargo Services - FedEx Trade Networks,2025-09-23 10:45:00
1512,Google Travel Services,C-GOO876,AR-51512,2025-09-23,2025-10-23,2557722.44,340990.0,2216732.44,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Google Travel Services,2025-09-23 10:45:00
1513,Live Nation Entertainment,C-LIV838,AR-51513,2025-09-23,2025-10-08,1647968.89,153224.23,1494744.66,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2025-09-23 10:45:00
1514,BCD Travel,C-BCD303,AR-51514,2025-09-25,2025-10-25,2328744.74,1191047.25,1137697.49,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2025-09-25 10:45:00
1515,Live Nation Entertainment,C-LIV838,AR-51515,2025-09-25,2025-10-10,436126.08,150161.24,285964.84,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2025-09-25 10:45:00
1516,UPS Supply Chain Solutions,C-UPS130,AR-51516,2025-09-26,2025-10-26,1204616.65,540064.09,664552.56,Cargo Services,Net 30,Overdue,USD,Cargo Services - UPS Supply Chain Solutions,2025-09-26 10:45:00
1517,Boeing Corporate Shuttle,C-BOE487,AR-51517,2025-09-26,2025-10-26,561310.1,280759.94,280550.16,Cargo Services,Net 30,Overdue,USD,Cargo Services - Boeing Corporate Shuttle,2025-09-26 10:45:00
1518,American Express Global Business Travel,C-AME924,AR-51518,2025-09-27,2025-10-27,900151.68,332748.18,567403.5,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - American Express Global Business Travel,2025-09-27 10:45:00
1519,Sony Music Touring,C-SON493,AR-51519,2025-09-27,2025-10-12,1022400.97,357082.2,665318.77,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-09-27 10:45:00
1520,Boeing Corporate Shuttle,C-BOE487,AR-51520,2025-09-28,2025-10-28,888974.43,368185.47,520788.96,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2025-09-28 10:45:00
1521,Google Travel Services,C-GOO876,AR-51521,2025-09-28,2025-10-28,923935.24,163929.26,760005.98,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Google Travel Services,2025-09-28 10:45:00
1522,Boeing Corporate Shuttle,C-BOE487,AR-51522,2025-09-28,2025-10-28,1082999.97,432466.46,650533.51,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2025-09-28 10:45:00
1523,Walmart Corporate Travel,C-WAL198,AR-51523,2025-09-30,2025-10-30,1942308.76,746938.33,1195370.43,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Walmart Corporate Travel,2025-09-30 10:45:00
1524,Walmart Corporate Travel,C-WAL198,AR-51524,2025-09-30,2025-10-30,605313.58,123316.59,481996.99,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2025-09-30 10:45:00
1525,UPS Supply Chain Solutions,C-UPS130,AR-51525,2025-09-30,2025-10-30,1548181.3,512942.18,1035239.12,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - UPS Supply Chain Solutions,2025-09-30 10:45:00
1526,Boeing Corporate Shuttle,C-BOE487,AR-51526,2025-10-01,2025-10-16,534717.79,190349.02,344368.77,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Boeing Corporate Shuttle,2025-10-01 10:45:00
1527,Amazon Air Logistics,C-AMA673,AR-51527,2025-10-01,2025-10-31,1524586.18,759634.18,764952.0,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Amazon Air Logistics,2025-10-01 10:45:00
1528,Amazon Air Logistics,C-AMA673,AR-51528,2025-10-03,2025-11-02,1870127.66,104987.78,1765139.88,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Amazon Air Logistics,2025-10-03 10:45:00
1529,DHL Express,C-DHL723,AR-51529,2025-10-04,2025-11-03,1064699.66,148911.63,915788.03,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - DHL Express,2025-10-04 10:45:00
1530,Google Travel Services,C-GOO876,AR-51530,2025-10-04,2025-11-03,1397247.19,612242.16,785005.03,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Google Travel Services,2025-10-04 10:45:00
1531,Live Nation Entertainment,C-LIV838,AR-51531,2025-10-04,2025-10-19,1457455.26,61460.88,1395994.38,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Live Nation Entertainment,2025-10-04 10:45:00
1532,BCD Travel,C-BCD303,AR-51532,2025-10-05,2025-11-04,2841923.0,150256.8,2691666.2,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2025-10-05 10:45:00
1533,CWT Group,C-CWT276,AR-51533,2025-10-05,2025-11-04,2684072.39,164773.6,2519298.79,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2025-10-05 10:45:00
1534,Marriott Meeting Services,C-MAR321,AR-51534,2025-10-06,2025-11-05,463289.88,191344.21,271945.67,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Marriott Meeting Services,2025-10-06 10:45:00
1535,CWT Group,C-CWT276,AR-51535,2025-10-06,2025-11-05,1249848.56,77904.9,1171943.66,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - CWT Group,2025-10-06 10:45:00
1536,Amazon Air Logistics,C-AMA673,AR-51536,2025-10-06,2025-11-05,2385973.82,906757.29,1479216.53,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Amazon Air Logistics,2025-10-06 10:45:00
1537,Disney Corporate Events,C-DIS143,AR-51537,2025-10-06,2025-10-21,1709491.3,603200.66,1106290.64,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Disney Corporate Events,2025-10-06 10:45:00
1538,DHL Express,C-DHL723,AR-51538,2025-10-08,2025-11-07,549380.13,192969.26,356410.87,Cargo Services,Net 30,Overdue,USD,Cargo Services - DHL Express,2025-10-08 10:45:00
1539,Boeing Corporate Shuttle,C-BOE487,AR-51539,2025-10-09,2025-11-08,2382170.89,109635.13,2272535.76,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Boeing Corporate Shuttle,2025-10-09 10:45:00
1540,Maersk Air Cargo,C-MAE973,AR-51540,2025-10-10,2025-11-09,645650.16,240609.27,405040.89,Cargo Services,Net 30,Overdue,USD,Cargo Services - Maersk Air Cargo,2025-10-10 10:45:00
1541,DB Schenker Logistics,C-DBS187,AR-51541,2025-10-11,2025-11-10,1483667.35,288177.3,1195490.05,Cargo Services,Net 30,Overdue,USD,Cargo Services - DB Schenker Logistics,2025-10-11 10:45:00
1542,United Nations Travel Office,C-UNI757,AR-51542,2025-10-12,2025-11-11,2442122.18,224803.52,2217318.66,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - United Nations Travel Office,2025-10-12 10:45:00
1543,NFL Events & Hospitality,C-NFL601,AR-51543,2025-10-13,2025-10-28,1047034.95,430735.24,616299.71,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - NFL Events & Hospitality,2025-10-13 10:45:00
1544,Pfizer Corporate Travel,C-PFI869,AR-51544,2025-10-14,2025-11-13,1121382.27,215185.4,906196.87,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2025-10-14 10:45:00
1545,Sony Music Touring,C-SON493,AR-51545,2025-10-14,2025-10-29,1324260.43,252003.27,1072257.16,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-10-14 10:45:00
1546,Walmart Corporate Travel,C-WAL198,AR-51546,2025-10-14,2025-11-13,2543697.36,1338491.93,1205205.43,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Walmart Corporate Travel,2025-10-14 10:45:00
1547,Siemens Mobility,C-SIE388,AR-51547,2025-10-15,2025-11-14,2027493.97,872471.47,1155022.5,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2025-10-15 10:45:00
1548,DHL Express,C-DHL723,AR-51548,2025-10-16,2025-11-15,2779762.72,1073051.33,1706711.39,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - DHL Express,2025-10-16 10:45:00
1549,Siemens Mobility,C-SIE388,AR-51549,2025-10-17,2025-11-16,2616594.37,115445.61,2501148.76,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Siemens Mobility,2025-10-17 10:45:00
1550,Amazon Air Logistics,C-AMA673,AR-51550,2025-10-18,2025-11-17,1708661.27,258025.85,1450635.42,Cargo Services,Net 30,Overdue,USD,Cargo Services - Amazon Air Logistics,2025-10-18 10:45:00
1551,Expedia Partner Solutions,C-EXP610,AR-51551,2025-10-18,2025-11-17,303600.9,98430.25,205170.65,Loyalty Partnerships,Net 30,Overdue,USD,Loyalty Partnerships - Expedia Partner Solutions,2025-10-18 10:45:00
1552,Pfizer Corporate Travel,C-PFI869,AR-51552,2025-10-20,2025-11-19,1235604.77,54262.54,1181342.23,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Pfizer Corporate Travel,2025-10-20 10:45:00
1553,BCD Travel,C-BCD303,AR-51553,2025-10-20,2025-11-19,2079991.15,112743.38,1967247.77,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - BCD Travel,2025-10-20 10:45:00
1554,Live Nation Entertainment,C-LIV838,AR-51554,2025-10-21,2025-11-20,2423602.08,1292021.94,1131580.14,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Live Nation Entertainment,2025-10-21 10:45:00
1555,Sony Music Touring,C-SON493,AR-51555,2025-10-21,2025-11-05,1496275.23,236732.86,1259542.37,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-10-21 10:45:00
1556,Maersk Air Cargo,C-MAE973,AR-51556,2025-10-21,2025-11-20,1778889.6,30707.42,1748182.18,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Maersk Air Cargo,2025-10-21 10:45:00
1557,Walmart Corporate Travel,C-WAL198,AR-51557,2025-10-22,2025-11-21,1384057.95,200844.0,1183213.95,Cargo Services,Net 30,Overdue,USD,Cargo Services - Walmart Corporate Travel,2025-10-22 10:45:00
1558,Sony Music Touring,C-SON493,AR-51558,2025-10-23,2025-11-07,1072894.26,105548.59,967345.67,Charter Revenue,Net 15,Overdue,USD,Charter Revenue - Sony Music Touring,2025-10-23 10:45:00
1559,Kuehne+Nagel,C-KUE458,AR-51559,2025-10-23,2025-11-22,1675611.31,191159.62,1484451.69,Cargo Services,Net 30,Overdue,USD,Cargo Services - Kuehne+Nagel,2025-10-23 10:45:00
1560,DHL Express,C-DHL723,AR-51560,2025-10-23,2025-11-22,978689.25,137046.25,841643.0,Cargo Services,Net 30,Overdue,USD,Cargo Services - DHL Express,2025-10-23 10:45:00
1561,Maersk Air Cargo,C-MAE973,AR-51561,2025-10-24,2025-11-23,1196566.25,595816.04,600750.21,Cargo Services,Net 30,Overdue,USD,Cargo Services - Maersk Air Cargo,2025-10-24 10:45:00
1562,Shell Corporate Travel,C-SHE535,AR-51562,2025-10-24,2025-11-23,1155079.52,89457.54,1065621.98,Corporate Contracts,Net 30,Overdue,USD,Corporate Contracts - Shell Corporate Travel,2025-10-24 10:45:00
