id,period,period_start,period_end,passenger_revenue,cargo_revenue,ancillary_revenue,loyalty_revenue,other_revenue,total_revenue,fuel_expense,labor_expense,maintenance_expense,airport_expense,lease_expense,distribution_expense,catering_expense,insurance_expense,depreciation_expense,other_expense,total_expenses,operating_income,interest_expense,interest_income,fuel_hedging_gain_loss,pre_tax_income,income_tax,net_income,created_at
985,2025-09-11,2025-09-11,2025-09-11,36924857.76,2446750.96,5860865.71,1400602.08,1985236.26,48618312.77,12993999.23,11604359.16,4148643.89,3002986.03,3158781.91,1569004.46,1137471.18,805851.98,1962539.0,867501.03,41251137.87,7367174.9,229840.37,276837.0,-43447.21,7370724.32,1805827.46,5564896.86,2025-09-11 18:15:00
986,2025-09-12,2025-09-12,2025-09-12,42166715.29,2195652.01,6288796.29,1569251.11,1885436.6,54105851.3,15387104.27,13146773.07,4356188.62,3088532.28,3590273.25,1813594.25,1417617.84,815181.15,2297027.34,693708.28,46606000.35,7499850.95,220027.9,196064.24,123084.51,7598971.8,1861748.09,5737223.71,2025-09-12 18:15:00
987,2025-09-13,2025-09-13,2025-09-13,38472201.43,2572893.11,5988627.69,1682069.56,1477308.83,50193100.62,13616965.33,12497623.44,4169870.62,2973214.1,3176251.88,1673730.55,1108363.86,776424.42,2025343.05,831880.8,42849668.05,7343432.57,227411.97,131976.87,2040.59,7250038.06,1776259.32,5473778.74,2025-09-13 18:15:00
988,2025-09-14,2025-09-14,2025-09-14,39935370.4,2475093.59,6894148.54,1487026.41,1500158.42,52291797.36,14186294.13,12767841.79,4287581.47,3189781.28,3565712.41,1859392.07,1140950.37,771596.22,2171806.72,793214.37,44734170.83,7557626.53,249441.5,101013.67,-6583.86,7402614.84,1813640.64,5588974.2,2025-09-14 18:15:00
989,2025-09-15,2025-09-15,2025-09-15,37176085.61,2960165.45,5441492.85,1267097.09,1470561.08,48315402.08,13816156.38,12100369.34,3758585.92,3054409.98,3357610.29,1712589.67,1048012.82,743947.72,1971843.04,493209.39,42056734.55,6258667.53,163332.91,103220.44,35063.13,6233618.19,1527236.46,4706381.73,2025-09-15 18:15:00
990,2025-09-16,2025-09-16,2025-09-16,35363205.91,2742952.93,5262217.92,1364902.69,1479404.92,46212684.37,13055991.85,11690949.67,3590643.46,3156274.07,3180422.37,1520081.73,994576.65,713294.38,1897801.06,662468.34,40462503.58,5750180.79,189425.33,96323.0,38443.92,5695522.38,1395402.98,4300119.4,2025-09-16 18:15:00
991,2025-09-17,2025-09-17,2025-09-17,35768172.19,2601680.01,5492055.18,1193603.94,1925413.12,46980924.44,11934508.61,11053396.05,3634894.66,2964890.38,3224077.93,1592660.46,1151259.26,736989.49,1932774.33,663024.59,38888475.76,8092448.68,301325.52,35139.14,55857.82,7882120.12,1931119.43,5951000.69,2025-09-17 18:15:00
992,2025-09-18,2025-09-18,2025-09-18,36357965.7,2515894.95,6092212.6,1430127.34,1585151.31,47981351.9,13334219.27,11530700.79,3904220.84,2781119.12,3295301.71,1657870.79,1081178.97,710771.15,1935157.01,835913.64,41066453.29,6914898.61,305722.91,120166.51,-57774.23,6671567.98,1634534.16,5037033.82,2025-09-18 18:15:00
993,2025-09-19,2025-09-19,2025-09-19,41721651.15,2504210.96,7436414.5,1646536.84,1611069.42,54919882.87,15441128.98,13450373.42,4181036.46,3334650.94,3756486.36,1913918.86,1201905.79,932650.86,2150419.19,728132.8,47090703.66,7829179.21,287745.94,251071.25,26009.07,7818513.59,1915535.83,5902977.76,2025-09-19 18:15:00
994,2025-09-20,2025-09-20,2025-09-20,40179364.78,2278076.72,5356133.07,1412677.71,1784658.67,51010910.95,14126347.24,12697668.55,4372571.89,3139360.85,3480412.8,1902972.04,1253322.53,840262.63,2150068.97,822608.52,44785596.02,6225314.93,235565.43,163594.4,-10886.17,6142457.73,1504902.14,4637555.59,2025-09-20 18:15:00
995,2025-09-21,2025-09-21,2025-09-21,39988272.39,2136802.63,5197164.91,1559379.65,1306949.03,50188568.61,14170777.22,11658663.52,3810453.1,2983300.23,3430781.49,1703585.95,1266554.9,730302.41,2177698.06,742079.31,42674196.19,7514372.42,182065.82,147581.68,-39681.35,7440206.93,1822850.7,5617356.23,2025-09-21 18:15:00
996,2025-09-22,2025-09-22,2025-09-22,36493633.26,2313649.74,6119584.16,1116412.39,1643233.45,47686513.0,12545109.3,11413787.58,3807910.9,2976152.16,3132461.98,1732808.17,1219643.97,764222.77,2073830.33,577406.52,40243333.68,7443179.32,178179.61,70604.25,5857.62,7341461.58,1798658.09,5542803.49,2025-09-22 18:15:00
997,2025-09-23,2025-09-23,2025-09-23,35866389.24,2482934.1,5455044.64,1339480.55,1417985.38,46561833.91,11793497.24,11383285.12,3639671.03,2560900.86,3101000.12,1475071.16,1178616.29,672108.2,1870393.3,647005.99,38321549.31,8240284.6,111563.51,207228.93,-76834.58,8259115.44,2023483.28,6235632.16,2025-09-23 18:15:00
998,2025-09-24,2025-09-24,2025-09-24,36426048.64,2076926.71,5689182.37,1271312.38,1575226.87,47038696.97,12807171.9,10755016.9,3639494.06,2947418.83,3158201.0,1539325.01,1064149.14,815757.11,1876855.48,849672.35,39453061.78,7585635.19,205183.84,161471.69,44305.01,7586228.05,1858625.87,5727602.18,2025-09-24 18:15:00
999,2025-09-25,2025-09-25,2025-09-25,35116952.18,2393847.11,5458240.95,1662777.3,1518008.31,46149825.85,13165318.83,11180540.28,4059171.48,2749183.79,3061052.86,1371958.23,1126708.14,812888.03,1853772.8,676245.35,40056839.79,6092986.06,288909.32,143947.0,-11607.76,5936415.98,1454421.92,4481994.06,2025-09-25 18:15:00
1000,2025-09-26,2025-09-26,2025-09-26,39721493.68,2458360.64,5937969.74,1474908.65,1507905.11,51100637.82,12807330.67,12766376.36,3965565.73,3100320.89,3263663.89,1752885.41,1264500.99,814761.99,2081648.05,859090.34,42676144.32,8424493.5,210795.75,45319.01,-16550.5,8242466.26,2019404.23,6223062.03,2025-09-26 18:15:00
1001,2025-09-27,2025-09-27,2025-09-27,40217771.7,2469944.05,6983501.42,1391498.9,1677120.28,52739836.35,14496729.1,12848549.08,4126019.69,3449035.98,3403300.69,1861455.05,1228188.18,798869.01,2158183.12,880866.47,45251196.37,7488639.98,148107.56,135650.31,-3682.79,7472499.94,1830762.49,5641737.45,2025-09-27 18:15:00
1002,2025-09-28,2025-09-28,2025-09-28,38182304.74,2385156.25,5795113.82,1181533.49,1676264.29,49220372.59,13019262.28,11271622.6,3784536.09,2816165.69,3320403.98,1427390.8,1193452.68,754830.38,1944357.66,694178.16,40226200.32,8994172.27,212561.22,187475.51,-3989.22,8965097.34,2196448.85,6768648.49,2025-09-28 18:15:00
1003,2025-09-29,2025-09-29,2025-09-29,33533434.13,2454754.72,5832679.94,1425660.62,1589843.63,44836373.04,12632229.79,10500068.64,3578160.94,2771701.99,3085260.41,1541320.84,991895.92,697037.82,1738772.31,557457.58,38093906.24,6742466.8,264562.83,140856.07,53156.62,6671916.66,1634619.58,5037297.08,2025-09-29 18:15:00
1004,2025-09-30,2025-09-30,2025-09-30,34892382.81,2877703.15,5362066.73,1262413.76,1705553.13,46100119.58,14022542.06,11255247.38,3657156.01,2921906.93,3089569.34,1623112.4,1063004.21,732677.16,1893558.42,585303.87,40844077.78,5256041.8,266298.2,158941.27,-49724.68,5098960.19,1249245.25,3849714.94,2025-09-30 18:15:00
1005,2025-10-01,2025-10-01,2025-10-01,34901999.96,2747662.71,5158929.06,1162167.81,1506159.3,45476918.84,12863379.28,10992797.84,3426906.61,2797331.18,3298424.72,1595988.6,1116807.66,789955.44,1682646.0,814188.47,39378425.8,6098493.04,172207.86,190452.89,-15484.79,6101253.28,1494807.05,4606446.23,2025-10-01 18:15:00
1006,2025-10-02,2025-10-02,2025-10-02,36170185.13,2497615.29,5767122.18,1400187.77,1818943.85,47654054.22,13551949.8,11299321.78,3728021.65,2676128.89,3105160.82,1506262.58,1251458.08,808003.17,1946621.17,729272.62,40602200.56,7051853.66,349770.82,155289.42,-8183.24,6849189.02,1678051.31,5171137.71,2025-10-02 18:15:00
1007,2025-10-03,2025-10-03,2025-10-03,39799647.52,2605879.35,6117308.3,1603551.11,1639815.14,51766201.42,15233712.37,12133569.09,4268865.57,3367453.0,3514401.42,1840093.82,1331797.32,878524.44,2049055.27,596986.35,45214458.65,6551742.77,444388.48,177803.96,-47360.07,6237798.18,1528260.55,4709537.63,2025-10-03 18:15:00
1008,2025-10-04,2025-10-04,2025-10-04,40631000.32,2619639.69,5748421.58,1618656.85,1583831.01,52201549.45,14957284.75,12513018.42,4397004.03,3151195.49,3632309.37,1775824.1,1304583.94,844129.24,2201351.44,870091.31,45646792.09,6554757.36,208923.53,115949.94,8516.15,6470299.92,1585223.48,4885076.44,2025-10-04 18:15:00
1009,2025-10-05,2025-10-05,2025-10-05,39978635.46,2469325.62,6510916.87,1486324.65,1521061.2,51966263.8,14789379.46,12954461.6,4173808.57,3087699.11,3592498.19,1828281.0,1253402.9,771511.33,2212279.32,593781.99,45257103.47,6709160.33,215835.26,91255.34,-31033.88,6553546.53,1605618.9,4947927.63,2025-10-05 18:15:00
1010,2025-10-06,2025-10-06,2025-10-06,35488813.3,2474117.27,5908671.08,1369953.92,1632713.14,46874268.71,13895449.94,11339933.14,3776025.58,2815669.42,3201987.56,1581926.14,1119692.89,713892.45,1997165.81,625666.09,41067409.02,5806859.69,273901.39,145161.75,-62836.78,5615283.27,1375744.4,4239538.87,2025-10-06 18:15:00
1011,2025-10-07,2025-10-07,2025-10-07,36003217.61,2855252.66,5821653.08,1377319.47,2058859.63,48116302.45,14065424.42,11206523.47,3800025.48,2879932.04,3326785.59,1672622.5,1050311.52,772782.52,1947763.79,729567.71,41451739.04,6664563.41,138522.49,184625.4,24448.09,6735114.41,1650103.03,5085011.38,2025-10-07 18:15:00
1012,2025-10-08,2025-10-08,2025-10-08,35636318.6,2558149.66,5163946.44,1396583.06,1668645.16,46423642.92,13505384.87,10825338.28,3644713.46,2666084.79,3115527.29,1681393.39,1055986.54,687018.84,1824323.08,928472.86,39934243.4,6489399.52,264358.62,173970.34,70535.77,6469547.01,1585039.02,4884507.99,2025-10-08 18:15:00
1013,2025-10-09,2025-10-09,2025-10-09,34349766.63,2420100.56,5552750.79,1343832.34,1450513.24,45116963.56,12951657.08,10649854.51,3471369.88,2774460.99,3172884.91,1515567.05,1028473.57,735586.2,1794667.61,750385.44,38844907.24,6272056.32,170304.17,159168.62,3472.09,6264392.86,1534776.25,4729616.61,2025-10-09 18:15:00
1014,2025-10-10,2025-10-10,2025-10-10,38201835.44,2648540.25,6843013.49,1585867.09,1866810.49,51146066.76,14598161.99,12216853.49,3810070.37,3028271.71,3558043.55,1768027.96,1271600.62,859515.97,2119053.97,717846.33,43947445.96,7198620.8,246356.63,132013.16,-3189.95,7081087.38,1734866.41,5346220.97,2025-10-10 18:15:00
1015,2025-10-11,2025-10-11,2025-10-11,38205307.82,2688166.83,5566665.83,1449313.94,1586198.81,49495653.23,14773344.53,12002482.52,3861242.2,3118853.01,3231845.64,1806568.45,1258051.89,818922.68,1907127.08,745237.67,43523675.67,5971977.56,177448.84,167931.55,-5449.16,5957011.11,1459467.72,4497543.39,2025-10-11 18:15:00
1016,2025-10-12,2025-10-12,2025-10-12,38089303.05,2247218.04,6000074.96,1292007.36,1738674.17,49367277.58,14137023.69,11907882.0,4173465.96,3088060.77,3339357.46,1665333.02,1239358.6,814816.27,2127252.0,831316.24,43323866.01,6043411.57,162481.78,189282.88,-21854.21,6048358.46,1481847.82,4566510.64,2025-10-12 18:15:00
1017,2025-10-13,2025-10-13,2025-10-13,36254633.03,2664887.52,5948485.38,1354415.1,1559215.63,47781636.66,14452176.54,11569282.22,3790370.45,3147711.27,3053504.93,1517029.11,1231523.89,675332.15,1935350.04,852602.46,42224883.06,5556753.6,62175.1,165469.41,52408.09,5712456.0,1399551.72,4312904.28,2025-10-13 18:15:00
1018,2025-10-14,2025-10-14,2025-10-14,35109938.58,2864879.25,5699375.66,1401422.74,1939842.14,47015458.37,13168985.06,11450106.38,3749130.28,2838092.87,3293130.92,1662094.54,1133466.83,814935.67,1962907.64,681946.11,40754796.3,6260662.07,295403.0,273370.85,6222.33,6244852.25,1529988.8,4714863.45,2025-10-14 18:15:00
1019,2025-10-15,2025-10-15,2025-10-15,34635890.61,2780994.94,5397985.62,1048889.94,1562222.17,45425983.28,13869768.01,11058332.77,3623488.73,2661519.75,3063912.75,1674844.88,1023247.74,655615.71,1741080.77,661527.97,40033339.08,5392644.2,253333.76,110489.79,-98571.51,5151228.72,1262051.04,3889177.68,2025-10-15 18:15:00
1020,2025-10-16,2025-10-16,2025-10-16,37361503.34,3169051.79,5401542.24,1133858.56,1963466.36,49029422.29,14518884.08,11728028.08,4231735.03,2774612.91,3417230.4,1793376.98,1173033.86,776981.55,1942105.77,654047.74,43010036.4,6019385.89,251620.09,238039.53,54340.33,6060145.66,1484735.69,4575409.97,2025-10-16 18:15:00
1021,2025-10-17,2025-10-17,2025-10-17,39407223.79,2964205.69,6359934.39,1637298.85,1469710.27,51838372.99,14625415.86,13403635.51,4028900.04,3503238.81,3461833.16,1836632.29,1187759.39,861478.26,1977192.33,846537.08,45732622.73,6105750.26,262527.42,96729.59,44709.08,5984661.51,1466242.07,4518419.44,2025-10-17 18:15:00
1022,2025-10-18,2025-10-18,2025-10-18,38876128.33,3012616.86,5558701.29,1637525.33,1622320.16,50707291.97,15076433.31,12057142.39,4190703.89,3193865.92,3209135.97,1486316.16,1267012.46,829500.18,2156671.6,864657.9,44331439.78,6375852.19,71919.02,195235.2,27339.77,6526508.14,1598994.49,4927513.65,2025-10-18 18:15:00
1023,2025-10-19,2025-10-19,2025-10-19,39604847.77,3310725.27,6487517.94,1305512.71,1963897.71,52672501.4,15071738.41,12395094.03,4285744.8,3103608.12,3806891.08,1723883.25,1235768.99,775453.19,2146914.98,585856.75,45130953.6,7541547.8,171751.96,97335.28,-122607.37,7344523.75,1799408.32,5545115.43,2025-10-19 18:15:00
1024,2025-10-20,2025-10-20,2025-10-20,36766053.16,2874303.92,6182511.12,1399122.32,1715352.58,48937343.1,14357539.81,11857740.51,4013573.46,3233753.46,3291632.24,1606652.08,1167263.42,729248.35,2048368.29,695222.88,43000994.5,5936348.6,186788.74,186716.93,528.71,5936805.5,1454517.35,4482288.15,2025-10-20 18:15:00
1025,2025-10-21,2025-10-21,2025-10-21,33094103.82,2750442.25,5210380.31,1164595.05,2139734.59,44359256.02,12801706.63,11140701.53,3673983.62,2886389.68,2883333.13,1512195.36,1110774.99,722482.38,1822948.97,557733.71,39112250.0,5247006.02,131621.2,193878.57,41345.1,5350608.49,1310899.08,4039709.41,2025-10-21 18:15:00
1026,2025-10-22,2025-10-22,2025-10-22,34299454.97,2931967.3,4993440.84,1268538.79,1627115.42,45120517.32,13199201.22,10911155.65,3707906.6,2569440.54,3126469.44,1686448.36,1032734.58,744977.87,1881647.97,690425.76,39550407.99,5570109.33,91602.18,161831.1,17824.26,5658162.51,1386249.81,4271912.7,2025-10-22 18:15:00
1027,2025-10-23,2025-10-23,2025-10-23,32334286.89,2603177.32,5733857.67,1289676.76,1733283.64,43694282.28,13268921.1,10499785.61,3723822.48,2566583.59,3105427.56,1391178.62,1111843.17,650730.04,1769349.15,547231.89,38634873.21,5059409.07,124538.81,189864.68,8864.17,5133599.11,1257731.78,3875867.33,2025-10-23 18:15:00
1028,2025-10-24,2025-10-24,2025-10-24,38756755.52,2753599.77,5823265.8,1259353.51,2065822.73,50658797.33,15189799.6,12649829.82,4155974.82,3070076.38,3373628.87,1949573.63,1113409.72,830429.03,2061543.63,626128.44,45020393.94,5638403.39,262592.06,155172.37,40313.55,5571297.25,1364967.83,4206329.42,2025-10-24 18:15:00
1029,2025-10-25,2025-10-25,2025-10-25,39945411.69,2593305.5,6048050.23,1349459.7,1375955.11,51312182.23,14562483.79,11844023.74,4578906.58,2965317.91,3427731.52,1705378.03,1255087.07,743242.93,2096738.99,884983.19,44063893.75,7248288.48,213325.51,52288.18,7888.7,7095139.85,1738309.26,5356830.59,2025-10-25 18:15:00
1030,2025-10-26,2025-10-26,2025-10-26,40106729.42,2827178.42,6550729.33,1444985.1,1350970.52,52280592.79,14887767.06,12911462.41,4315226.36,3173968.47,3527690.11,1697352.04,1247605.85,869132.93,2175314.3,766894.17,45572413.7,6708179.09,314749.94,179636.1,55686.44,6628751.69,1624044.16,5004707.53,2025-10-26 18:15:00
1031,2025-10-27,2025-10-27,2025-10-27,38014593.3,2601665.92,5838618.68,1350256.98,1520910.0,49326044.88,14726017.91,11934048.17,3731560.55,3114243.54,3195245.43,1760466.74,1245039.32,745620.3,2054339.88,733980.81,43240562.65,6085482.23,335884.23,149889.28,7424.61,5906911.89,1447193.41,4459718.48,2025-10-27 18:15:00
1032,2025-10-28,2025-10-28,2025-10-28,36806195.82,2598543.88,5714751.55,1199370.07,1845534.53,48164395.85,14432678.9,11410687.09,4099794.65,2739601.31,3160483.36,1726626.57,1056651.66,774508.22,2167397.81,764049.64,42332479.21,5831916.64,269355.28,136734.17,3732.83,5703028.36,1397241.95,4305786.41,2025-10-28 18:15:00
1033,2025-10-29,2025-10-29,2025-10-29,33867066.84,2845551.6,5676590.33,1374883.39,1356599.68,45120691.84,13078720.38,10848285.58,3800906.86,2792023.36,3183889.81,1592755.63,979291.07,717987.63,1963760.94,764418.42,39722039.68,5398652.16,192372.47,131430.43,41172.53,5378882.65,1317826.25,4061056.4,2025-10-29 18:15:00
1034,2025-10-30,2025-10-30,2025-10-30,36719650.59,2728791.56,5450556.77,1296482.52,1801886.83,47997368.27,15018261.15,11463530.85,3979122.1,3096093.95,3203132.55,1558046.85,1205937.07,823666.39,1839828.49,679777.82,42867397.22,5129971.05,308469.62,167873.4,-19226.17,4970148.66,1217686.42,3752462.24,2025-10-30 18:15:00
1035,2025-10-31,2025-10-31,2025-10-31,37175189.42,2337696.55,5756945.89,1302088.39,1787693.82,48359614.07,14773621.46,11328514.57,3957590.87,3007999.95,3159086.28,1692782.65,1132273.47,785463.14,1972363.39,687062.97,42496758.75,5862855.32,97855.25,125274.78,-49925.4,5840349.45,1430885.62,4409463.83,2025-10-31 18:15:00
1036,2025-11-01,2025-11-01,2025-11-01,43575228.92,2587294.46,6590126.12,1689684.05,2208318.03,56650651.58,16512321.55,13891735.76,4221520.35,3442838.6,3744376.72,1809018.71,1351899.64,872470.91,2288185.32,805338.13,48939705.69,7710945.89,92157.8,195694.15,1023.43,7815505.67,1914798.89,5900706.78,2025-11-01 18:15:00
1037,2025-11-02,2025-11-02,2025-11-02,41629416.82,2663944.93,6917101.61,1541230.6,2001542.98,54753236.94,15926495.9,13206955.0,4122440.52,3230205.25,3785948.01,1774306.47,1259892.58,895740.66,2350019.65,939730.78,47491734.82,7261502.12,157198.4,248754.79,27479.08,7380537.59,1808231.71,5572305.88,2025-11-02 18:15:00
1038,2025-11-03,2025-11-03,2025-11-03,37044596.73,2730447.37,5421168.58,1485445.2,1856117.33,48537775.21,14376231.68,11547457.2,4357240.32,3081785.93,3060219.66,1641074.78,1231365.28,880592.38,1967060.23,721452.37,42864479.83,5673295.38,273886.47,265884.42,42022.67,5707316.0,1398292.42,4309023.58,2025-11-03 18:15:00
1039,2025-11-04,2025-11-04,2025-11-04,38221571.69,3040316.51,5101179.64,1285245.93,2068478.92,49716792.69,14691630.05,12111647.26,4024028.44,2857186.27,3356345.86,1608839.03,1215517.13,832265.22,2073012.93,716806.94,43487279.13,6229513.56,232129.04,208077.01,42339.84,6247801.37,1530711.34,4717090.03,2025-11-04 18:15:00
1040,2025-11-05,2025-11-05,2025-11-05,37344486.29,2999097.2,5842873.6,1217546.21,1893433.03,49297436.33,15368119.23,11621797.19,4300913.01,3043050.66,3545690.38,1779908.42,1200934.66,785842.2,1848378.17,778001.93,44272635.85,5024800.48,132477.0,162367.6,-4263.44,5050427.64,1237354.77,3813072.87,2025-11-05 18:15:00
1041,2025-11-06,2025-11-06,2025-11-06,37186594.57,3203723.27,6600559.96,1325020.96,1680240.99,49996139.75,15467729.81,11726951.25,3853190.89,3053591.59,3552831.95,1642056.46,1112192.59,758260.81,1936330.43,933053.38,44036189.16,5959950.59,143964.6,200090.66,-8649.5,6007427.15,1471819.65,4535607.5,2025-11-06 18:15:00
1042,2025-11-07,2025-11-07,2025-11-07,41187930.38,3134809.1,6574121.26,1567659.07,1534153.54,53998673.35,16212113.82,12855115.88,4287184.74,3476263.58,3679815.49,1812146.21,1336589.11,830689.05,2383417.19,818002.48,47691337.55,6307335.8,144607.31,137691.99,-26668.39,6273752.09,1537069.26,4736682.83,2025-11-07 18:15:00
1043,2025-11-08,2025-11-08,2025-11-08,44895912.55,3215227.24,6911761.59,1461361.57,1656916.12,58141179.07,17849540.93,14007274.94,5023141.02,3444966.82,4048538.05,1874448.56,1308855.65,969794.46,2388170.24,840785.73,51755516.4,6385662.67,147345.48,161626.79,10544.08,6410488.06,1570569.57,4839918.49,2025-11-08 18:15:00
1044,2025-11-09,2025-11-09,2025-11-09,41495077.43,3110127.94,7226850.41,1325878.08,1769872.79,54927806.65,16961320.49,13255266.85,4579322.54,3268577.6,3823725.25,1981532.69,1264008.05,830189.71,2169775.24,1037366.39,49171084.81,5756721.84,387564.54,204902.58,-74729.88,5499330.0,1347335.85,4151994.15,2025-11-09 18:15:00
1045,2025-11-10,2025-11-10,2025-11-10,38134786.43,3020029.21,6036418.61,1487602.84,1815775.85,50494612.94,15223119.38,11585681.65,4343991.71,2892048.93,3370429.37,1649545.19,1108456.66,808049.58,2088674.64,891714.83,43961711.94,6532901.0,211050.15,133243.68,876.16,6455970.69,1581712.82,4874257.87,2025-11-10 18:15:00
1046,2025-11-11,2025-11-11,2025-11-11,37021845.86,3236179.11,5968019.46,1284425.23,1322750.77,48833220.43,14906496.25,11818974.04,4098150.31,3042888.44,3362147.09,1771865.65,1160530.65,851535.09,1925025.65,848215.95,43785829.12,5047391.31,336897.82,155160.58,127710.31,4993364.38,1223374.27,3769990.11,2025-11-11 18:15:00
1047,2025-11-12,2025-11-12,2025-11-12,38021577.81,3197977.76,6507896.94,1227856.87,1731568.41,50686877.79,15585891.34,12208075.92,4219295.5,3027453.84,3577336.19,1831676.12,1297417.31,818612.97,2056617.01,709546.67,45331922.87,5354954.92,157990.24,115726.85,-68423.22,5244268.31,1284845.74,3959422.57,2025-11-12 18:15:00
1048,2025-11-13,2025-11-13,2025-11-13,38205131.15,3072864.03,6155030.35,1548788.66,1784524.66,50766338.85,15572454.56,12459788.01,4134888.98,2965453.65,3273031.54,1680777.94,1235654.84,757477.85,1970803.75,700592.96,44750924.08,6015414.77,237711.38,218458.25,6382.84,6002544.48,1470623.4,4531921.08,2025-11-13 18:15:00
