id,date,passenger_mainline,passenger_regional,cargo_mail,ancillary_bags,ancillary_seats,ancillary_wifi,ancillary_other,loyalty_program,contract_carrier,total_revenue,load_factor,rasm,asm,rpm,created_at
965,2025-08-22,39347778.9,7092666.98,2626094.64,2961005.98,2429074.64,909857.2,1076536.31,1777297.87,1647118.01,59867430.53,78.0,8.6206,694471117,541886577,2025-08-22 18:00:00
966,2025-08-23,37331177.86,9143239.68,2985034.61,3025367.78,2437424.8,1051486.43,733564.97,2169136.87,1951445.28,60827878.28,81.8,8.8735,685500424,560623952,2025-08-23 18:00:00
967,2025-08-24,37412544.1,9733820.47,2969335.92,3029447.24,2319799.4,1027535.85,751548.02,1694656.86,1659400.48,60598088.34,80.0,8.7087,695832211,556624798,2025-08-24 18:00:00
968,2025-08-25,35354173.62,8476468.71,2631260.86,2797567.14,1912184.35,779277.56,623861.47,1576931.51,2328523.1,56480248.32,77.6,8.7364,646497025,501499084,2025-08-25 18:00:00
969,2025-08-26,34095598.82,8356259.7,2542015.06,2423077.89,2285852.67,1340069.82,624050.46,1496388.82,1802926.32,54966239.56,76.7,8.2575,665652738,510514992,2025-08-26 18:00:00
970,2025-08-27,35304366.13,7452778.07,2951837.63,3563093.73,2607342.28,918571.99,716429.48,1452608.87,1570143.16,56537171.34,76.8,8.8141,641441522,492659355,2025-08-27 18:00:00
971,2025-08-28,36576337.72,7774445.34,2816895.75,3218296.38,2023753.13,951794.94,448960.13,1807949.6,1611128.97,57229561.96,78.1,8.83,648123473,506293909,2025-08-28 18:00:00
972,2025-08-29,38031965.97,8478545.76,2719246.33,3146965.66,1723538.09,1212312.41,801206.9,1618973.83,2078513.06,59811268.01,79.4,8.6591,690733579,548213221,2025-08-29 18:00:00
973,2025-08-30,39751303.71,9228900.28,2588826.01,3680031.73,2543867.05,1401512.49,793758.13,1715676.57,1737228.65,63441104.62,80.0,8.8463,717147092,573630907,2025-08-30 18:00:00
974,2025-08-31,40149494.33,8757558.19,2732911.75,3601838.15,2302595.86,1305089.32,1010163.06,1738826.11,1527947.79,63126424.56,79.1,8.8691,711758151,562720386,2025-08-31 18:00:00
975,2025-09-01,28300941.61,7333790.17,2379937.38,2483603.11,1668373.82,656448.25,670503.73,1162469.17,1800202.6,46456269.84,76.3,8.1318,571288027,436060338,2025-09-01 18:00:00
976,2025-09-02,28128472.34,6963021.29,2261702.02,2583599.64,1812863.79,811664.96,539207.35,1047633.23,1551485.76,45699650.38,75.0,8.1776,558840519,419102962,2025-09-02 18:00:00
977,2025-09-03,28234384.39,7364452.17,2417975.5,2437738.32,1590975.39,578085.19,569368.86,1233427.57,1760955.12,46187362.51,74.3,7.8339,589584916,437784392,2025-09-03 18:00:00
978,2025-09-04,28300867.43,7597639.56,2448844.9,2595252.22,1637182.09,894500.43,596059.51,1425420.64,1816241.76,47312008.54,76.3,8.2293,574920647,438404386,2025-09-04 18:00:00
979,2025-09-05,30712733.52,7129159.4,2330471.62,2841883.72,1818164.46,659072.15,858231.29,1443034.68,1686698.66,49479449.5,79.1,8.3745,590832639,467220394,2025-09-05 18:00:00
980,2025-09-06,33439091.08,7480074.86,2581431.02,2896734.41,2399523.35,828861.26,625671.52,1799119.28,2102395.79,54152902.57,77.4,8.4248,642782950,497569031,2025-09-06 18:00:00
981,2025-09-07,34164566.32,7399234.77,2660846.57,2828691.31,2058092.5,956170.34,653259.22,1699850.53,1294954.04,53715665.6,78.9,8.5143,630888984,497465812,2025-09-07 18:00:00
982,2025-09-08,28152111.85,7037050.04,2604485.8,2823768.81,1410832.14,838370.63,492258.35,1368750.72,1472640.1,46200268.44,76.4,8.2538,559742675,427632738,2025-09-08 18:00:00
983,2025-09-09,27572459.64,6324587.53,2368274.57,2211889.86,1390561.09,743250.43,443140.22,1527879.46,1582764.07,44164806.87,73.7,7.6334,578576400,426334079,2025-09-09 18:00:00
984,2025-09-10,27512609.23,8068275.32,2573405.45,2446232.37,1681401.18,937528.88,639063.29,1252216.38,2075994.68,47186726.78,75.1,8.122,580971939,436402310,2025-09-10 18:00:00
985,2025-09-11,30240540.64,6684317.12,2446750.96,2695614.1,1541196.33,934219.76,689835.52,1400602.08,1985236.26,48618312.77,76.6,8.2921,586322906,449373525,2025-09-11 18:00:00
986,2025-09-12,34156718.26,8009997.03,2195652.01,2695116.09,1622497.82,1044474.84,926707.54,1569251.11,1885436.6,54105851.3,79.1,8.6398,626243167,495096420,2025-09-12 18:00:00
987,2025-09-13,31312415.26,7159786.17,2572893.11,2408606.6,2037946.25,722765.58,819309.26,1682069.56,1477308.83,50193100.62,77.1,8.2941,605163290,466877133,2025-09-13 18:00:00
988,2025-09-14,32317825.26,7617545.14,2475093.59,2632657.87,2116041.51,1124578.61,1020870.55,1487026.41,1500158.42,52291797.36,78.7,8.3551,625867858,492327154,2025-09-14 18:00:00
989,2025-09-15,29633727.52,7542358.09,2960165.45,2373004.64,1690749.59,734553.12,643185.5,1267097.09,1470561.08,48315402.08,77.1,8.3448,578984725,446625907,2025-09-15 18:00:00
990,2025-09-16,27890231.72,7472974.19,2742952.93,1963993.7,1738935.71,974768.33,584520.18,1364902.69,1479404.92,46212684.37,76.8,8.1941,563975474,433047435,2025-09-16 18:00:00
991,2025-09-17,28474258.84,7293913.35,2601680.01,2234803.61,1751308.53,1027601.27,478341.77,1193603.94,1925413.12,46980924.44,75.7,8.088,580872787,439591748,2025-09-17 18:00:00
992,2025-09-18,29385761.05,6972204.65,2515894.95,2576021.34,1904766.08,883060.52,728364.66,1430127.34,1585151.31,47981351.9,75.2,7.9565,603042363,453310505,2025-09-18 18:00:00
993,2025-09-19,34253465.52,7468185.63,2504210.96,3345174.12,2220926.17,1100497.13,769817.08,1646536.84,1611069.42,54919882.87,77.4,8.5148,644996985,499338691,2025-09-19 18:00:00
994,2025-09-20,31355917.08,8823447.7,2278076.72,2839087.44,1254236.68,491294.57,771514.38,1412677.71,1784658.67,51010910.95,78.7,7.8001,653981470,514515867,2025-09-20 18:00:00
995,2025-09-21,31935485.01,8052787.38,2136802.63,1916129.1,1854685.49,869283.59,557066.73,1559379.65,1306949.03,50188568.61,78.3,8.1592,615117717,481563700,2025-09-21 18:00:00
996,2025-09-22,28951814.73,7541818.53,2313649.74,2646573.32,1857063.01,938289.59,677658.24,1116412.39,1643233.45,47686513.0,76.3,8.1095,588031872,448377688,2025-09-22 18:00:00
997,2025-09-23,28612324.44,7254064.8,2482934.1,2272347.38,1622786.53,906954.64,652956.09,1339480.55,1417985.38,46561833.91,75.6,7.9864,583014802,440732288,2025-09-23 18:00:00
998,2025-09-24,29101024.14,7325024.5,2076926.71,2605437.99,1754489.72,672847.88,656406.78,1271312.38,1575226.87,47038696.97,76.4,8.3135,565811284,432065080,2025-09-24 18:00:00
999,2025-09-25,27712954.96,7403997.22,2393847.11,2351683.87,1829210.22,743403.12,533943.74,1662777.3,1518008.31,46149825.85,75.4,7.9939,577310491,435500193,2025-09-25 18:00:00
1000,2025-09-26,31529205.45,8192288.23,2458360.64,2619229.59,1912164.39,562939.4,843636.36,1474908.65,1507905.11,51100637.82,78.7,8.181,624622185,491626574,2025-09-26 18:00:00
1001,2025-09-27,32346869.09,7870902.61,2469944.05,2716413.82,2331023.92,959148.44,976915.24,1391498.9,1677120.28,52739836.35,78.8,8.4316,625505790,492620812,2025-09-27 18:00:00
1002,2025-09-28,30211686.7,7970618.04,2385156.25,2561218.61,2085086.45,618333.12,530475.64,1181533.49,1676264.29,49220372.59,76.7,8.1867,601224458,461081286,2025-09-28 18:00:00
1003,2025-09-29,27141465.83,6391968.3,2454754.72,2671915.81,1602743.91,882692.35,675327.87,1425660.62,1589843.63,44836373.04,72.9,7.8337,572353652,417429458,2025-09-29 18:00:00
1004,2025-09-30,28529230.02,6363152.79,2877703.15,2419375.65,1666552.96,933787.36,342350.76,1262413.76,1705553.13,46100119.58,76.9,7.9695,578455234,444837975,2025-09-30 18:00:00
1005,2025-10-01,27642204.08,7259795.88,2747662.71,2649653.46,1105688.16,721531.54,682055.9,1162167.81,1506159.3,45476918.84,75.3,7.8639,578298557,435486381,2025-10-01 18:00:00
1006,2025-10-02,29365432.89,6804752.24,2497615.29,2772069.22,1685222.95,883462.09,426367.92,1400187.77,1818943.85,47654054.22,72.9,7.9973,595878625,434326283,2025-10-02 18:00:00
1007,2025-10-03,32560342.92,7239304.6,2605879.35,2984821.47,1601117.38,883414.37,647955.08,1603551.11,1639815.14,51766201.42,76.5,8.1157,637853452,488208367,2025-10-03 18:00:00
1008,2025-10-04,32919759.9,7711240.42,2619639.69,2210028.97,2033448.18,953607.54,551336.89,1618656.85,1583831.01,52201549.45,78.3,8.213,635594208,497500879,2025-10-04 18:00:00
1009,2025-10-05,32242188.39,7736447.07,2469325.62,3100612.82,1973962.39,754820.66,681521.0,1486324.65,1521061.2,51966263.8,77.0,8.0579,644912540,496350220,2025-10-05 18:00:00
1010,2025-10-06,29275052.71,6213760.59,2474117.27,2354328.64,1919472.87,892595.49,742274.08,1369953.92,1632713.14,46874268.71,74.1,7.7944,601380707,445856725,2025-10-06 18:00:00
1011,2025-10-07,29205132.59,6798085.02,2855252.66,2691465.37,2078627.53,626019.58,425540.6,1377319.47,2058859.63,48116302.45,76.4,8.5787,560878078,428451786,2025-10-07 18:00:00
1012,2025-10-08,29289534.98,6346783.62,2558149.66,2204760.13,1751216.74,605715.77,602253.8,1396583.06,1668645.16,46423642.92,73.4,7.7221,601179847,441315027,2025-10-08 18:00:00
1013,2025-10-09,27924121.96,6425644.67,2420100.56,2042628.85,2184876.3,768256.45,556989.19,1343832.34,1450513.24,45116963.56,73.7,7.7918,579033743,426545538,2025-10-09 18:00:00
1014,2025-10-10,30810129.06,7391706.38,2648540.25,3227788.89,1905902.62,836649.88,872672.1,1585867.09,1866810.49,51146066.76,77.3,8.6355,592278414,458044195,2025-10-10 18:00:00
1015,2025-10-11,31314800.8,6890507.02,2688166.83,2362080.73,1550654.72,910922.72,743007.66,1449313.94,1586198.81,49495653.23,77.5,7.9745,620672829,481095080,2025-10-11 18:00:00
1016,2025-10-12,30823739.57,7265563.48,2247218.04,2973290.79,1710823.12,782983.71,532977.34,1292007.36,1738674.17,49367277.58,77.6,8.1012,609385951,472893096,2025-10-12 18:00:00
1017,2025-10-13,29912957.82,6341675.21,2664887.52,2578024.44,1705577.82,1063189.28,601693.84,1354415.1,1559215.63,47781636.66,75.6,8.0473,593756770,448665004,2025-10-13 18:00:00
1018,2025-10-14,28158601.51,6951337.07,2864879.25,2275181.19,1822903.87,806530.49,794760.11,1401422.74,1939842.14,47015458.37,74.7,8.1626,575985500,430115043,2025-10-14 18:00:00
1019,2025-10-15,28296861.08,6339029.53,2780994.94,2392548.02,1483378.07,818671.4,703388.13,1048889.94,1562222.17,45425983.28,75.0,7.986,568820419,426566558,2025-10-15 18:00:00
1020,2025-10-16,30565323.98,6796179.36,3169051.79,2200368.79,1761057.6,879943.14,560172.71,1133858.56,1963466.36,49029422.29,74.1,8.2102,597176944,442285846,2025-10-16 18:00:00
1021,2025-10-17,32363197.55,7044026.24,2964205.69,2746420.43,1900097.63,1035999.01,677417.32,1637298.85,1469710.27,51838372.99,76.9,8.2552,627949185,483022361,2025-10-17 18:00:00
1022,2025-10-18,30550495.67,8325632.66,3012616.86,2266009.6,1723507.24,925804.35,643380.1,1637525.33,1622320.16,50707291.97,76.9,7.8587,645239603,496498247,2025-10-18 18:00:00
1023,2025-10-19,32906001.92,6698845.85,3310725.27,2666885.42,2187963.6,979548.22,653120.7,1305512.71,1963897.71,52672501.4,77.1,8.2965,634876900,489187963,2025-10-19 18:00:00
1024,2025-10-20,30087166.16,6678887.0,2874303.92,2835805.54,1959594.31,931015.36,456095.91,1399122.32,1715352.58,48937343.1,75.2,8.1231,602444455,453031051,2025-10-20 18:00:00
1025,2025-10-21,26466701.1,6627402.72,2750442.25,2316945.48,1835003.54,547901.51,510529.78,1164595.05,2139734.59,44359256.02,74.9,8.1709,542891008,406720183,2025-10-21 18:00:00
1026,2025-10-22,28381579.14,5917875.83,2931967.3,1991770.83,1627734.61,591829.98,782105.42,1268538.79,1627115.42,45120517.32,74.3,7.9545,567229252,421371842,2025-10-22 18:00:00
1027,2025-10-23,27135291.12,5198995.77,2603177.32,2537553.53,1889164.95,751532.65,555606.54,1289676.76,1733283.64,43694282.28,73.2,7.989,546930286,400603214,2025-10-23 18:00:00
1028,2025-10-24,31853619.49,6903136.03,2753599.77,2705296.13,1563631.22,866714.83,687623.62,1259353.51,2065822.73,50658797.33,76.8,8.1546,621233278,477006985,2025-10-24 18:00:00
1029,2025-10-25,33349708.83,6595702.86,2593305.5,2653908.04,1630564.83,1011137.81,752439.55,1349459.7,1375955.11,51312182.23,76.7,8.0414,638102659,489151843,2025-10-25 18:00:00
1030,2025-10-26,32476140.82,7630588.6,2827178.42,3002963.62,1633211.69,911932.23,1002621.79,1444985.1,1350970.52,52280592.79,76.9,8.0938,645931870,496806309,2025-10-26 18:00:00
1031,2025-10-27,29824693.3,8189900.0,2601665.92,2485230.0,1791679.49,904507.19,657202.0,1350256.98,1520910.0,49326044.88,76.8,8.0622,611818887,470010619,2025-10-27 18:00:00
1032,2025-10-28,29709274.14,7096921.68,2598543.88,2178978.78,2068330.7,683836.75,783605.32,1199370.07,1845534.53,48164395.85,73.5,8.2696,582423844,428317683,2025-10-28 18:00:00
1033,2025-10-29,27526163.81,6340903.03,2845551.6,2848355.05,1518972.54,769549.56,539713.18,1374883.39,1356599.68,45120691.84,74.7,7.9951,564355609,421422513,2025-10-29 18:00:00
1034,2025-10-30,29524429.74,7195220.85,2728791.56,2504472.51,1658872.98,668308.29,618902.99,1296482.52,1801886.83,47997368.27,75.4,8.0905,593254485,447601052,2025-10-30 18:00:00
1035,2025-10-31,29666469.27,7508720.15,2337696.55,2497505.77,1728720.24,876567.98,654151.9,1302088.39,1787693.82,48359614.07,76.8,7.9233,610347733,468661815,2025-10-31 18:00:00
1036,2025-11-01,35637347.83,7937881.09,2587294.46,2884805.83,2301553.47,730097.35,673669.47,1689684.05,2208318.03,56650651.58,79.5,8.3969,674663944,536212455,2025-11-01 18:00:00
1037,2025-11-02,33981149.17,7648267.65,2663944.93,3289363.6,1909026.9,998816.09,719895.02,1541230.6,2001542.98,54753236.94,76.2,8.0306,681806868,519717128,2025-11-02 18:00:00
1038,2025-11-03,29597980.14,7446616.59,2730447.37,2360474.88,1649574.29,654825.79,756293.62,1485445.2,1856117.33,48537775.21,74.6,7.9012,614309817,458143159,2025-11-03 18:00:00
1039,2025-11-04,31094995.13,7126576.56,3040316.51,2162663.17,1531019.23,822956.68,584540.56,1285245.93,2068478.92,49716792.69,73.2,7.9279,627115249,459318327,2025-11-04 18:00:00
1040,2025-11-05,31208677.16,6135809.13,2999097.2,2440931.24,1729779.35,985561.0,686602.01,1217546.21,1893433.03,49297436.33,73.8,7.9712,618446087,456377894,2025-11-05 18:00:00
1041,2025-11-06,29808533.16,7378061.41,3203723.27,2929217.37,2069299.25,861750.38,740292.96,1325020.96,1680240.99,49996139.75,74.5,8.3191,600981531,447922680,2025-11-06 18:00:00
1042,2025-11-07,33857863.63,7330066.75,3134809.1,3159660.58,2056100.3,725146.02,633214.36,1567659.07,1534153.54,53998673.35,77.8,7.9942,675474507,525304608,2025-11-07 18:00:00
1043,2025-11-08,36721114.77,8174797.78,3215227.24,3027650.16,1985920.63,929427.01,968763.79,1461361.57,1656916.12,58141179.07,77.2,8.4346,689319023,531862378,2025-11-08 18:00:00
1044,2025-11-09,33943580.42,7551497.01,3110127.94,3351336.3,2372288.04,746571.6,756654.47,1325878.08,1769872.79,54927806.65,78.3,8.262,664826098,520627186,2025-11-09 18:00:00
1045,2025-11-10,31710842.65,6423943.78,3020029.21,2932600.41,1754189.65,672934.71,676693.84,1487602.84,1815775.85,50494612.94,74.2,8.2626,611120475,453527965,2025-11-10 18:00:00
1046,2025-11-11,30428615.2,6593230.66,3236179.11,2505312.84,2171375.17,866322.54,425008.91,1284425.23,1322750.77,48833220.43,74.0,8.1761,597266586,441723869,2025-11-11 18:00:00
1047,2025-11-12,31696901.67,6324676.14,3197977.76,2641648.36,2257734.04,958552.13,649962.41,1227856.87,1731568.41,50686877.79,77.6,8.4876,597190486,463617994,2025-11-12 18:00:00
1048,2025-11-13,30471946.17,7733184.98,3072864.03,2690464.95,1841971.04,906918.97,715675.39,1548788.66,1784524.66,50766338.85,74.9,8.0611,629769914,471674074,2025-11-13 18:00:00
1049,2025-11-14,33022397.64,6582555.77,3291043.68,2532194.78,1585458.27,1004227.86,957034.66,1414713.42,1895275.51,52284901.59,76.1,8.1874,638605558,485960242,2025-11-14 18:00:00
1050,2025-11-15,34197582.71,8508675.89,2430010.96,2908335.15,2678218.06,955903.03,830028.56,1769692.69,2125602.2,56404049.25,76.2,8.2299,685355031,522015559,2025-11-15 18:00:00
1051,2025-11-16,32615251.13,7032433.08,2925812.97,2872918.75,2057963.91,877560.27,864462.83,1504944.46,1818045.51,52569392.91,75.9,8.221,639455423,485419646,2025-11-16 18:00:00
1052,2025-11-17,31510895.97,6872104.2,2926007.87,2146847.98,1809006.0,747051.58,540839.84,1495941.79,1584314.28,49633009.51,75.7,7.9666,623016147,471693951,2025-11-17 18:00:00
1053,2025-11-18,29391605.76,6567397.68,3280222.36,2442642.21,1988313.42,771226.37,631705.26,1320932.28,1390426.86,47784472.2,74.2,7.7497,616599828,457501933,2025-11-18 18:00:00
1054,2025-11-19,33777256.97,7170597.04,3385125.23,2768702.78,2216410.31,767237.1,908033.52,1105333.33,1925040.7,54023736.98,74.8,8.2703,653222572,488854995,2025-11-19 18:00:00
1055,2025-11-20,29514144.69,7147122.46,2661545.24,2812127.78,2080378.47,726618.7,544508.4,1189894.25,1592952.2,48269292.19,74.7,8.1023,595746541,444788159,2025-11-20 18:00:00
1056,2025-11-21,35197656.43,8974165.23,3354840.28,2342581.08,1925354.67,998054.45,910242.74,1596968.8,1963417.55,57263281.23,78.2,8.3167,688533809,538222182,2025-11-21 18:00:00
1057,2025-11-22,34886349.84,7347892.23,2735274.69,2832246.21,2182063.99,960378.5,869830.83,1668392.43,2076649.83,55559078.55,76.3,8.1506,681658694,520327260,2025-11-22 18:00:00
1058,2025-11-23,34915832.61,7426165.14,2745774.4,2799637.13,1763704.78,1396633.3,806517.14,1293688.51,1448902.46,54596855.47,76.1,8.0929,674624722,513506746,2025-11-23 18:00:00
1059,2025-11-24,31748755.42,6667960.83,2968387.88,3003454.79,2074167.63,718055.81,656729.02,1451933.81,1896631.76,51186076.95,75.2,8.1084,631274186,474964719,2025-11-24 18:00:00
1060,2025-11-25,30245904.49,7153441.55,2951358.97,2557730.83,1809202.24,831750.43,546084.34,1221592.14,2054284.84,49371349.83,75.8,7.8987,625053935,473510768,2025-11-25 18:00:00
1061,2025-11-26,30747208.92,7799466.11,2653762.26,3165761.73,1913954.54,685818.7,894790.43,1450441.19,1995899.2,51307103.08,75.5,8.4374,608088197,459103543,2025-11-26 18:00:00
1062,2025-11-27,33373556.9,6687777.07,3192733.13,3057756.5,1963339.73,882692.42,818568.25,1531946.25,1331034.57,52839404.82,74.2,8.1153,651112336,483110997,2025-11-27 18:00:00
1063,2025-11-28,34354557.02,7688352.71,3203196.02,2779207.05,1992292.54,914230.67,802607.12,1708022.96,1596246.26,55038712.35,78.6,8.4276,653076269,513011109,2025-11-28 18:00:00
1064,2025-11-29,35832166.42,7979926.75,3297549.21,3131609.05,1901045.15,1124396.19,729134.46,1839412.54,1505220.4,57340460.17,76.9,8.1372,704673449,542038152,2025-11-29 18:00:00
1065,2025-11-30,34135643.81,8229078.37,2938513.91,2780666.06,2263993.38,894399.4,756155.25,1648579.19,1890139.84,55537169.21,77.3,8.4605,656431231,507174964,2025-11-30 18:00:00
1066,2025-12-01,35102543.22,6732728.61,3258192.08,3285386.06,2524491.8,956007.99,795383.93,1765727.0,2002388.61,56422849.3,74.3,8.3383,676669802,502988075,2025-12-01 18:00:00
1067,2025-12-02,33989632.89,7942062.36,3263571.47,2436309.68,1888010.35,893204.32,802138.43,1503983.05,1290131.76,54009044.31,77.1,8.3937,643448087,496139326,2025-12-02 18:00:00
1068,2025-12-03,35401081.39,7763566.77,3716614.08,2717494.64,2280832.34,792835.29,882809.55,2124064.88,1838895.08,57518194.02,76.4,8.6165,667532852,509904381,2025-12-03 18:00:00
1069,2025-12-04,38793614.67,8350061.81,2534162.37,3474235.84,2461744.6,985031.58,732039.93,1548094.28,2091075.23,60970060.31,76.4,8.6876,701805418,536429123,2025-12-04 18:00:00
1070,2025-12-05,39516321.57,9091470.52,3028858.03,3843261.19,2373539.26,1046086.07,637541.01,1713475.96,1941641.41,63192195.02,79.8,8.8713,712320499,568370839,2025-12-05 18:00:00
1071,2025-12-06,42183464.87,8715055.76,3284031.23,2656727.86,2015831.11,1193593.94,942257.26,2130551.52,1941250.15,65062763.7,81.8,8.905,730632581,597343380,2025-12-06 18:00:00
1072,2025-12-07,40271214.71,7244452.38,2999803.5,3976569.51,1996937.63,1217631.96,604516.47,2004040.88,1824206.34,62139373.38,76.4,8.9048,697820514,533271613,2025-12-07 18:00:00
1073,2025-12-08,36286129.1,7699476.29,3219588.99,3033471.36,1950457.25,981961.22,751317.22,1757589.24,1665339.74,57345330.41,75.2,8.4707,676983502,508923578,2025-12-08 18:00:00
1074,2025-12-09,34607748.24,7275472.39,3256677.12,2289691.9,1484255.8,934107.94,690882.81,1708812.71,1903860.38,54151509.29,75.4,8.5055,636666170,480135853,2025-12-09 18:00:00
1075,2025-12-10,33174872.69,8932013.22,3118879.14,1990492.36,2364182.28,700545.41,795101.93,1180435.43,1919690.85,54176213.31,75.2,8.4094,644233300,484633224,2025-12-10 18:00:00
1076,2025-12-11,35990025.16,7947959.55,3311217.49,2508725.71,2265270.7,1085420.94,1077195.42,1941535.66,2048616.32,58175966.95,75.0,8.5398,681237060,511266057,2025-12-11 18:00:00
1077,2025-12-12,39770965.69,9244647.2,3461907.58,3372695.27,2376725.3,1002880.92,565608.26,1788919.72,2067215.98,63651565.92,78.6,8.5242,746714891,586769153,2025-12-12 18:00:00
