id,transaction_id,transaction_type,booking_date,service_date,recognition_date,gross_amount,recognized_amount,deferred_amount,recognition_method,performance_obligation,status,flight_number,route,notes,created_at
3569,TXN-103569,Ticket,2023-07-31,2023-08-27,2023-08-27,439.97,439.97,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK367,SFO-SEA,ASC 606 - Ticket revenue for SFO-SEA,2023-08-27 08:30:00
3570,TXN-103570,Ticket,2024-09-17,2024-09-20,2024-09-20,1044.07,1044.07,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK904,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2024-09-20 10:00:00
3571,TXN-103571,Ticket,2025-06-26,2025-08-23,2025-08-23,923.66,0.0,923.66,Point-in-time (flight departure),Air transportation service,Deferred,SK934,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2025-06-26 08:30:00
3572,TXN-103572,Ticket,2024-02-25,2024-06-24,2024-06-24,801.07,0.0,801.07,Point-in-time (flight departure),Air transportation service,Deferred,SK783,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2024-02-25 12:15:00
3573,TXN-103573,Ticket,2024-11-18,2024-12-05,2024-12-05,454.86,454.86,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK707,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-12-05 12:15:00
3574,TXN-103574,Ticket,2024-05-08,2024-05-21,2024-05-21,618.9,618.9,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK259,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2024-05-21 10:00:00
3575,TXN-103575,Ticket,2023-11-19,2023-11-28,2023-11-28,527.99,527.99,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK720,CLT-MCO,ASC 606 - Ticket revenue for CLT-MCO,2023-11-28 10:00:00
3576,TXN-103576,Ancillary,2025-08-08,2025-08-11,2025-08-11,75.97,75.97,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK591,LAX-JFK,ASC 606 - Ancillary revenue for LAX-JFK,2025-08-11 10:00:00
3577,TXN-103577,Ticket,2025-11-11,2025-12-15,2025-12-15,836.29,836.29,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK213,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2025-12-15 08:30:00
3578,TXN-103578,Cargo,2023-07-15,2023-08-07,2023-08-07,25290.88,25290.88,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK987,PHX-ORD,ASC 606 - Cargo revenue for PHX-ORD,2023-08-07 12:15:00
3579,TXN-103579,Cargo,2024-11-06,2024-11-09,2024-11-09,6157.68,6157.68,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK125,JFK-SFO,ASC 606 - Cargo revenue for JFK-SFO,2024-11-09 08:30:00
3580,TXN-103580,Ticket,2025-09-28,2025-11-07,2025-11-07,450.85,450.85,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK294,ORD-SFO,ASC 606 - Ticket revenue for ORD-SFO,2025-11-07 08:30:00
3581,TXN-103581,Ticket,2024-08-06,2024-09-04,2024-09-04,1095.1,0.0,1095.1,Point-in-time (flight departure),Air transportation service,Deferred,SK581,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2024-08-06 10:00:00
3582,TXN-103582,Ticket,2024-08-07,2024-08-28,2024-08-28,732.91,732.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK993,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2024-08-28 10:00:00
3583,TXN-103583,Ticket,2025-11-07,2025-12-17,2025-12-17,553.36,553.36,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK361,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2025-12-17 08:30:00
3584,TXN-103584,Ticket,2024-11-13,2024-11-17,2024-11-17,362.34,362.34,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK667,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2024-11-17 10:00:00
3585,TXN-103585,Ticket,2025-07-10,2025-10-08,2025-10-08,983.78,0.0,983.78,Point-in-time (flight departure),Air transportation service,Deferred,SK670,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-07-10 12:15:00
3586,TXN-103586,Ticket,2023-04-24,2023-05-26,2023-05-26,2993.14,2993.14,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK668,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2023-05-26 10:00:00
3587,TXN-103587,Ticket,2024-10-01,2024-10-06,2024-10-06,361.86,361.86,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK112,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2024-10-06 12:15:00
3588,TXN-103588,Ticket,2023-06-07,2023-09-07,2023-09-07,259.61,0.0,259.61,Point-in-time (flight departure),Air transportation service,Deferred,SK237,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2023-06-07 08:30:00
3589,TXN-103589,Ticket,2023-08-10,2023-09-15,2023-09-15,1276.88,1276.88,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK498,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2023-09-15 12:15:00
3590,TXN-103590,Ticket,2025-03-05,2025-03-28,2025-03-28,424.82,424.82,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK392,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2025-03-28 08:30:00
3591,TXN-103591,Cargo,2025-08-01,2025-08-20,2025-08-20,27741.26,27741.26,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK403,LAX-JFK,ASC 606 - Cargo revenue for LAX-JFK,2025-08-20 12:15:00
3592,TXN-103592,Ticket,2025-09-04,2025-10-04,2025-10-04,420.91,420.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK490,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-10-04 08:30:00
3593,TXN-103593,Ticket,2025-04-09,2025-04-09,2025-04-09,1437.69,1437.69,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK836,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2025-04-09 08:30:00
3594,TXN-103594,Cargo,2024-07-16,2024-07-27,2024-07-27,29230.08,0.0,29230.08,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK718,DFW-SFO,ASC 606 - Cargo revenue for DFW-SFO,2024-07-16 12:15:00
3595,TXN-103595,Ticket,2024-04-15,2024-04-19,2024-04-19,423.19,423.19,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK467,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2024-04-19 08:30:00
3596,TXN-103596,Ticket,2023-07-01,2023-07-14,2023-07-14,395.13,395.13,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK327,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2023-07-14 08:30:00
3597,TXN-103597,Ticket,2025-05-03,2025-05-23,2025-05-23,411.52,411.52,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK848,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2025-05-23 10:00:00
3598,TXN-103598,Ticket,2025-05-14,2025-08-05,2025-08-05,496.37,0.0,496.37,Point-in-time (flight departure),Air transportation service,Deferred,SK134,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2025-05-14 12:15:00
3599,TXN-103599,Ticket,2023-05-19,2023-06-12,2023-06-12,1006.78,1006.78,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK699,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2023-06-12 12:15:00
3600,TXN-103600,Ticket,2025-09-22,2025-10-02,2025-10-02,272.16,272.16,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK467,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2025-10-02 10:00:00
3601,TXN-103601,Ticket,2023-12-23,2024-02-03,2024-02-03,450.95,450.95,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK810,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-02-03 12:15:00
3602,TXN-103602,Ticket,2024-12-28,2025-04-13,2025-04-13,911.39,0.0,911.39,Point-in-time (flight departure),Air transportation service,Deferred,SK564,SFO-SEA,ASC 606 - Ticket revenue for SFO-SEA,2024-12-28 08:30:00
3603,TXN-103603,Ancillary,2023-05-19,2023-05-20,2023-05-20,121.29,121.29,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK872,SEA-DEN,ASC 606 - Ancillary revenue for SEA-DEN,2023-05-20 12:15:00
3604,TXN-103604,Ancillary,2023-07-18,2023-07-31,2023-07-31,137.28,137.28,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK162,BOS-ATL,ASC 606 - Ancillary revenue for BOS-ATL,2023-07-31 10:00:00
3605,TXN-103605,Ticket,2024-10-18,2024-11-21,2024-11-21,326.27,326.27,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK802,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2024-11-21 12:15:00
3606,TXN-103606,Cargo,2024-03-23,2024-05-14,2024-05-14,15613.84,0.0,15613.84,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK876,BOS-ATL,ASC 606 - Cargo revenue for BOS-ATL,2024-03-23 12:15:00
3607,TXN-103607,Ticket,2023-01-30,2023-03-04,2023-03-04,438.3,438.3,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK725,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2023-03-04 08:30:00
3608,TXN-103608,Cargo,2025-10-16,2025-11-28,2025-11-28,47651.75,0.0,47651.75,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK140,DFW-SFO,ASC 606 - Cargo revenue for DFW-SFO,2025-10-16 12:15:00
3609,TXN-103609,Cargo,2025-08-20,2025-09-13,2025-09-13,19460.53,19460.53,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK856,CLT-MCO,ASC 606 - Cargo revenue for CLT-MCO,2025-09-13 12:15:00
3610,TXN-103610,Ticket,2023-07-27,2023-07-28,2023-07-28,397.66,397.66,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK287,LAS-SEA,ASC 606 - Ticket revenue for LAS-SEA,2023-07-28 10:00:00
3611,TXN-103611,Ticket,2024-12-06,2024-12-09,2024-12-09,1298.22,1298.22,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK968,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2024-12-09 10:00:00
3612,TXN-103612,Ticket,2023-07-05,2023-08-02,2023-08-02,569.17,569.17,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK212,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2023-08-02 10:00:00
3613,TXN-103613,Ticket,2025-02-17,2025-03-05,2025-03-05,639.05,639.05,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK404,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2025-03-05 12:15:00
3614,TXN-103614,Ticket,2025-01-31,2025-02-05,2025-02-05,1477.69,1477.69,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK748,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-02-05 12:15:00
3615,TXN-103615,Cargo,2025-03-20,2025-03-25,2025-03-25,19974.84,19974.84,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK900,SEA-DEN,ASC 606 - Cargo revenue for SEA-DEN,2025-03-25 10:00:00
3616,TXN-103616,Ticket,2024-08-12,2024-08-16,2024-08-16,1116.81,1116.81,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK450,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2024-08-16 08:30:00
3617,TXN-103617,Ticket,2023-01-26,2023-02-17,2023-02-17,500.35,500.35,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK775,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2023-02-17 10:00:00
3618,TXN-103618,Ticket,2023-08-11,2023-08-30,2023-08-30,885.21,885.21,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK900,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2023-08-30 08:30:00
3619,TXN-103619,Ticket,2025-12-11,2025-12-31,2025-12-31,682.99,682.99,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK869,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2025-12-31 12:15:00
3620,TXN-103620,Ticket,2024-10-30,2025-02-11,2025-02-11,969.18,0.0,969.18,Point-in-time (flight departure),Air transportation service,Deferred,SK237,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2024-10-30 10:00:00
3621,TXN-103621,Ticket,2024-01-07,2024-01-31,2024-01-31,645.11,645.11,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK309,IAD-DEN,ASC 606 - Ticket revenue for IAD-DEN,2024-01-31 10:00:00
3622,TXN-103622,Ticket,2025-10-13,2025-10-30,2025-10-30,636.41,636.41,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK582,SFO-SEA,ASC 606 - Ticket revenue for SFO-SEA,2025-10-30 08:30:00
3623,TXN-103623,Ticket,2024-04-11,2024-04-14,2024-04-14,1085.69,1085.69,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK580,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2024-04-14 08:30:00
3624,TXN-103624,Ticket,2025-07-16,2025-10-27,2025-10-27,448.56,0.0,448.56,Point-in-time (flight departure),Air transportation service,Deferred,SK625,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2025-07-16 10:00:00
3625,TXN-103625,Ticket,2025-05-24,2025-06-24,2025-06-24,471.84,471.84,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK959,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2025-06-24 12:15:00
3626,TXN-103626,Cargo,2023-01-08,2023-02-02,2023-02-02,59941.13,59941.13,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK522,SFO-NRT,ASC 606 - Cargo revenue for SFO-NRT,2023-02-02 08:30:00
3627,TXN-103627,Cargo,2025-10-07,2025-10-31,2025-10-31,12077.06,12077.06,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK176,DFW-CUN,ASC 606 - Cargo revenue for DFW-CUN,2025-10-31 08:30:00
3628,TXN-103628,Cargo,2025-08-09,2025-09-28,2025-09-28,14565.56,0.0,14565.56,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK888,ORD-SFO,ASC 606 - Cargo revenue for ORD-SFO,2025-08-09 08:30:00
3629,TXN-103629,Cargo,2025-12-12,2025-12-29,2025-12-29,12128.0,12128.0,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK564,ATL-LAX,ASC 606 - Cargo revenue for ATL-LAX,2025-12-29 08:30:00
3630,TXN-103630,Ticket,2024-11-11,2024-11-16,2024-11-16,479.24,479.24,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK418,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2024-11-16 12:15:00
3631,TXN-103631,Ticket,2025-01-27,2025-02-04,2025-02-04,317.82,317.82,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK962,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2025-02-04 12:15:00
3632,TXN-103632,Cargo,2023-10-17,2023-10-30,2023-10-30,25172.26,25172.26,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK425,DEN-ATL,ASC 606 - Cargo revenue for DEN-ATL,2023-10-30 08:30:00
3633,TXN-103633,Cargo,2023-06-14,2023-06-21,2023-06-21,27946.82,27946.82,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK460,LAS-SEA,ASC 606 - Cargo revenue for LAS-SEA,2023-06-21 10:00:00
3634,TXN-103634,Cargo,2023-04-12,2023-05-07,2023-05-07,5709.75,5709.75,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK780,LAX-JFK,ASC 606 - Cargo revenue for LAX-JFK,2023-05-07 08:30:00
3635,TXN-103635,Ticket,2023-07-11,2023-10-23,2023-10-23,523.67,0.0,523.67,Point-in-time (flight departure),Air transportation service,Deferred,SK252,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2023-07-11 12:15:00
3636,TXN-103636,Ticket,2025-11-19,2025-12-11,2025-12-11,517.68,517.68,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK848,MCO-LGA,ASC 606 - Ticket revenue for MCO-LGA,2025-12-11 10:00:00
3637,TXN-103637,Cargo,2023-10-26,2023-11-07,2023-11-07,9767.81,9767.81,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK586,LHR-JFK,ASC 606 - Cargo revenue for LHR-JFK,2023-11-07 08:30:00
3638,TXN-103638,Ticket,2023-02-01,2023-02-28,2023-02-28,363.12,363.12,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK216,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2023-02-28 12:15:00
3639,TXN-103639,Ticket,2025-01-14,2025-01-18,2025-01-18,513.1,513.1,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK170,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2025-01-18 12:15:00
3640,TXN-103640,Ancillary,2023-07-20,2023-08-03,2023-08-03,138.78,138.78,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK146,SAN-ORD,ASC 606 - Ancillary revenue for SAN-ORD,2023-08-03 12:15:00
3641,TXN-103641,Ancillary,2024-07-08,2024-07-24,2024-07-24,94.14,94.14,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK966,DFW-CUN,ASC 606 - Ancillary revenue for DFW-CUN,2024-07-24 12:15:00
3642,TXN-103642,Ticket,2024-12-29,2025-02-08,2025-02-08,707.39,707.39,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK523,MCO-LGA,ASC 606 - Ticket revenue for MCO-LGA,2025-02-08 10:00:00
3643,TXN-103643,Ticket,2024-09-14,2024-10-05,2024-10-05,463.14,463.14,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK864,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2024-10-05 10:00:00
3644,TXN-103644,Ticket,2025-04-02,2025-04-03,2025-04-03,369.75,369.75,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK769,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2025-04-03 10:00:00
3645,TXN-103645,Ticket,2023-01-20,2023-05-15,2023-05-15,1476.34,0.0,1476.34,Point-in-time (flight departure),Air transportation service,Deferred,SK780,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2023-01-20 12:15:00
3646,TXN-103646,Ticket,2023-10-17,2024-01-09,2024-01-09,1049.88,0.0,1049.88,Point-in-time (flight departure),Air transportation service,Deferred,SK624,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2023-10-17 10:00:00
3647,TXN-103647,Ticket,2024-03-16,2024-04-28,2024-04-28,1015.7,1015.7,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK366,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2024-04-28 12:15:00
3648,TXN-103648,Cargo,2025-03-10,2025-03-15,2025-03-15,21878.89,21878.89,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK152,IAD-DEN,ASC 606 - Cargo revenue for IAD-DEN,2025-03-15 10:00:00
3649,TXN-103649,Ticket,2024-08-11,2024-08-13,2024-08-13,960.26,960.26,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK263,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-08-13 08:30:00
3650,TXN-103650,Ticket,2025-04-10,2025-04-19,2025-04-19,833.36,833.36,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK729,SFO-SEA,ASC 606 - Ticket revenue for SFO-SEA,2025-04-19 12:15:00
3651,TXN-103651,Ticket,2025-03-15,2025-04-07,2025-04-07,397.91,397.91,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK464,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-04-07 12:15:00
3652,TXN-103652,Ticket,2025-05-20,2025-06-21,2025-06-21,1503.09,1503.09,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK933,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2025-06-21 12:15:00
3653,TXN-103653,Cargo,2024-10-21,2024-11-11,2024-11-11,31915.98,31915.98,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK431,NRT-LAX,ASC 606 - Cargo revenue for NRT-LAX,2024-11-11 08:30:00
3654,TXN-103654,Ticket,2025-03-29,2025-04-16,2025-04-16,570.63,570.63,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK734,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2025-04-16 10:00:00
3655,TXN-103655,Ticket,2025-01-07,2025-01-15,2025-01-15,353.53,353.53,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK238,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-01-15 12:15:00
3656,TXN-103656,Ticket,2023-02-05,2023-03-19,2023-03-19,362.99,362.99,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK275,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2023-03-19 08:30:00
3657,TXN-103657,Ticket,2023-11-01,2023-11-22,2023-11-22,712.15,712.15,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK543,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2023-11-22 12:15:00
3658,TXN-103658,Ticket,2025-08-26,2025-09-11,2025-09-11,590.13,590.13,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK527,LHR-JFK,ASC 606 - Ticket revenue for LHR-JFK,2025-09-11 10:00:00
3659,TXN-103659,Ancillary,2023-04-10,2023-04-24,2023-04-24,67.36,67.36,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK165,SFO-SEA,ASC 606 - Ancillary revenue for SFO-SEA,2023-04-24 10:00:00
3660,TXN-103660,Cargo,2024-09-02,2024-09-02,2024-09-02,21479.91,21479.91,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK335,SFO-SEA,ASC 606 - Cargo revenue for SFO-SEA,2024-09-02 12:15:00
