id,date,fuel_oil,salaries_flight_crew,salaries_ground_staff,maintenance_repair,airport_landing_fees,aircraft_lease_rent,distribution_sales,catering_inflight,insurance_safety,depreciation_amort,other_operating,total_operating_cost,casm,created_at
979,2025-09-05,13274407.73,6119521.03,5568845.73,3562520.36,2731600.09,3322571.94,1680079.45,1133743.71,820074.19,2024721.92,670488.14,40908574.29,6.9239,2025-09-05 18:05:00
980,2025-09-06,14771371.46,7001852.23,6146179.36,4228678.94,3229903.14,3776333.04,1610603.84,1368723.07,996505.48,2188106.11,688532.82,46006789.49,7.1574,2025-09-06 18:05:00
981,2025-09-07,14474966.95,7340018.28,6148906.28,3924056.45,3103987.57,3520884.96,1611798.04,1206254.41,921258.27,2122686.7,736103.19,45110921.1,7.1504,2025-09-07 18:05:00
982,2025-09-08,13427676.74,5953043.35,5078980.78,3621634.06,2791134.0,3088645.85,1541363.14,1044101.4,663603.55,1780624.25,557022.97,39547830.09,7.0654,2025-09-08 18:05:00
983,2025-09-09,12319889.79,5332124.79,4760065.45,3475866.09,2636491.35,2916570.25,1526208.53,1072249.54,690727.31,1680372.14,680845.24,37091410.48,6.4108,2025-09-09 18:05:00
984,2025-09-10,13039345.77,5840113.31,5528448.88,3587862.01,2963631.57,3236321.01,1582183.67,1194227.31,742405.7,1986947.59,819497.54,40520984.36,6.9747,2025-09-10 18:05:00
985,2025-09-11,12993999.23,6153764.31,5450594.85,4148643.89,3002986.03,3158781.91,1569004.46,1137471.18,805851.98,1962539.0,867501.03,41251137.87,7.0356,2025-09-11 18:05:00
986,2025-09-12,15387104.27,6830259.06,6316514.01,4356188.62,3088532.28,3590273.25,1813594.25,1417617.84,815181.15,2297027.34,693708.28,46606000.35,7.4422,2025-09-12 18:05:00
987,2025-09-13,13616965.33,6462867.11,6034756.33,4169870.62,2973214.1,3176251.88,1673730.55,1108363.86,776424.42,2025343.05,831880.8,42849668.05,7.0807,2025-09-13 18:05:00
988,2025-09-14,14186294.13,6775041.08,5992800.71,4287581.47,3189781.28,3565712.41,1859392.07,1140950.37,771596.22,2171806.72,793214.37,44734170.83,7.1475,2025-09-14 18:05:00
989,2025-09-15,13816156.38,6602427.24,5497942.1,3758585.92,3054409.98,3357610.29,1712589.67,1048012.82,743947.72,1971843.04,493209.39,42056734.55,7.2639,2025-09-15 18:05:00
990,2025-09-16,13055991.85,5914364.12,5776585.55,3590643.46,3156274.07,3180422.37,1520081.73,994576.65,713294.38,1897801.06,662468.34,40462503.58,7.1745,2025-09-16 18:05:00
991,2025-09-17,11934508.61,5742902.53,5310493.52,3634894.66,2964890.38,3224077.93,1592660.46,1151259.26,736989.49,1932774.33,663024.59,38888475.76,6.6948,2025-09-17 18:05:00
992,2025-09-18,13334219.27,6418418.93,5112281.86,3904220.84,2781119.12,3295301.71,1657870.79,1081178.97,710771.15,1935157.01,835913.64,41066453.29,6.8099,2025-09-18 18:05:00
993,2025-09-19,15441128.98,7376570.82,6073802.6,4181036.46,3334650.94,3756486.36,1913918.86,1201905.79,932650.86,2150419.19,728132.8,47090703.66,7.3009,2025-09-19 18:05:00
994,2025-09-20,14126347.24,6588682.27,6108986.28,4372571.89,3139360.85,3480412.8,1902972.04,1253322.53,840262.63,2150068.97,822608.52,44785596.02,6.8481,2025-09-20 18:05:00
995,2025-09-21,14170777.22,6362305.87,5296357.65,3810453.1,2983300.23,3430781.49,1703585.95,1266554.9,730302.41,2177698.06,742079.31,42674196.19,6.9376,2025-09-21 18:05:00
996,2025-09-22,12545109.3,6252309.0,5161478.58,3807910.9,2976152.16,3132461.98,1732808.17,1219643.97,764222.77,2073830.33,577406.52,40243333.68,6.8437,2025-09-22 18:05:00
997,2025-09-23,11793497.24,5910773.42,5472511.7,3639671.03,2560900.86,3101000.12,1475071.16,1178616.29,672108.2,1870393.3,647005.99,38321549.31,6.573,2025-09-23 18:05:00
998,2025-09-24,12807171.9,5550566.24,5204450.66,3639494.06,2947418.83,3158201.0,1539325.01,1064149.14,815757.11,1876855.48,849672.35,39453061.78,6.9728,2025-09-24 18:05:00
999,2025-09-25,13165318.83,6037198.91,5143341.37,4059171.48,2749183.79,3061052.86,1371958.23,1126708.14,812888.03,1853772.8,676245.35,40056839.79,6.9385,2025-09-25 18:05:00
1000,2025-09-26,12807330.67,6768854.74,5997521.62,3965565.73,3100320.89,3263663.89,1752885.41,1264500.99,814761.99,2081648.05,859090.34,42676144.32,6.8323,2025-09-26 18:05:00
1001,2025-09-27,14496729.1,7130712.57,5717836.51,4126019.69,3449035.98,3403300.69,1861455.05,1228188.18,798869.01,2158183.12,880866.47,45251196.37,7.2343,2025-09-27 18:05:00
1002,2025-09-28,13019262.28,6120366.67,5151255.93,3784536.09,2816165.69,3320403.98,1427390.8,1193452.68,754830.38,1944357.66,694178.16,40226200.32,6.6907,2025-09-28 18:05:00
1003,2025-09-29,12632229.79,5789757.91,4710310.73,3578160.94,2771701.99,3085260.41,1541320.84,991895.92,697037.82,1738772.31,557457.58,38093906.24,6.6557,2025-09-29 18:05:00
1004,2025-09-30,14022542.06,5957933.25,5297314.13,3657156.01,2921906.93,3089569.34,1623112.4,1063004.21,732677.16,1893558.42,585303.87,40844077.78,7.0609,2025-09-30 18:05:00
1005,2025-10-01,12863379.28,5840460.29,5152337.55,3426906.61,2797331.18,3298424.72,1595988.6,1116807.66,789955.44,1682646.0,814188.47,39378425.8,6.8094,2025-10-01 18:05:00
1006,2025-10-02,13551949.8,6127085.72,5172236.06,3728021.65,2676128.89,3105160.82,1506262.58,1251458.08,808003.17,1946621.17,729272.62,40602200.56,6.8138,2025-10-02 18:05:00
1007,2025-10-03,15233712.37,6635685.73,5497883.36,4268865.57,3367453.0,3514401.42,1840093.82,1331797.32,878524.44,2049055.27,596986.35,45214458.65,7.0885,2025-10-03 18:05:00
1008,2025-10-04,14957284.75,6737066.56,5775951.86,4397004.03,3151195.49,3632309.37,1775824.1,1304583.94,844129.24,2201351.44,870091.31,45646792.09,7.1818,2025-10-04 18:05:00
1009,2025-10-05,14789379.46,6844133.9,6110327.7,4173808.57,3087699.11,3592498.19,1828281.0,1253402.9,771511.33,2212279.32,593781.99,45257103.47,7.0176,2025-10-05 18:05:00
1010,2025-10-06,13895449.94,6285906.82,5054026.32,3776025.58,2815669.42,3201987.56,1581926.14,1119692.89,713892.45,1997165.81,625666.09,41067409.02,6.8289,2025-10-06 18:05:00
1011,2025-10-07,14065424.42,5976927.12,5229596.35,3800025.48,2879932.04,3326785.59,1672622.5,1050311.52,772782.52,1947763.79,729567.71,41451739.04,7.3905,2025-10-07 18:05:00
1012,2025-10-08,13505384.87,5902232.01,4923106.27,3644713.46,2666084.79,3115527.29,1681393.39,1055986.54,687018.84,1824323.08,928472.86,39934243.4,6.6426,2025-10-08 18:05:00
1013,2025-10-09,12951657.08,5679637.36,4970217.15,3471369.88,2774460.99,3172884.91,1515567.05,1028473.57,735586.2,1794667.61,750385.44,38844907.24,6.7086,2025-10-09 18:05:00
1014,2025-10-10,14598161.99,6402036.96,5814816.53,3810070.37,3028271.71,3558043.55,1768027.96,1271600.62,859515.97,2119053.97,717846.33,43947445.96,7.4201,2025-10-10 18:05:00
1015,2025-10-11,14773344.53,5935510.96,6066971.56,3861242.2,3118853.01,3231845.64,1806568.45,1258051.89,818922.68,1907127.08,745237.67,43523675.67,7.0123,2025-10-11 18:05:00
1016,2025-10-12,14137023.69,6324990.51,5582891.49,4173465.96,3088060.77,3339357.46,1665333.02,1239358.6,814816.27,2127252.0,831316.24,43323866.01,7.1094,2025-10-12 18:05:00
1017,2025-10-13,14452176.54,6230563.05,5338719.17,3790370.45,3147711.27,3053504.93,1517029.11,1231523.89,675332.15,1935350.04,852602.46,42224883.06,7.1115,2025-10-13 18:05:00
1018,2025-10-14,13168985.06,5981518.24,5468588.14,3749130.28,2838092.87,3293130.92,1662094.54,1133466.83,814935.67,1962907.64,681946.11,40754796.3,7.0757,2025-10-14 18:05:00
1019,2025-10-15,13869768.01,5812491.26,5245841.51,3623488.73,2661519.75,3063912.75,1674844.88,1023247.74,655615.71,1741080.77,661527.97,40033339.08,7.038,2025-10-15 18:05:00
1020,2025-10-16,14518884.08,6378344.66,5349683.42,4231735.03,2774612.91,3417230.4,1793376.98,1173033.86,776981.55,1942105.77,654047.74,43010036.4,7.2022,2025-10-16 18:05:00
1021,2025-10-17,14625415.86,7001062.49,6402573.02,4028900.04,3503238.81,3461833.16,1836632.29,1187759.39,861478.26,1977192.33,846537.08,45732622.73,7.2829,2025-10-17 18:05:00
1022,2025-10-18,15076433.31,6384107.76,5673034.63,4190703.89,3193865.92,3209135.97,1486316.16,1267012.46,829500.18,2156671.6,864657.9,44331439.78,6.8705,2025-10-18 18:05:00
1023,2025-10-19,15071738.41,6433521.48,5961572.55,4285744.8,3103608.12,3806891.08,1723883.25,1235768.99,775453.19,2146914.98,585856.75,45130953.6,7.1086,2025-10-19 18:05:00
1024,2025-10-20,14357539.81,6241850.41,5615890.1,4013573.46,3233753.46,3291632.24,1606652.08,1167263.42,729248.35,2048368.29,695222.88,43000994.5,7.1378,2025-10-20 18:05:00
1025,2025-10-21,12801706.63,6095751.65,5044949.88,3673983.62,2886389.68,2883333.13,1512195.36,1110774.99,722482.38,1822948.97,557733.71,39112250.0,7.2044,2025-10-21 18:05:00
1026,2025-10-22,13199201.22,5513524.05,5397631.6,3707906.6,2569440.54,3126469.44,1686448.36,1032734.58,744977.87,1881647.97,690425.76,39550407.99,6.9726,2025-10-22 18:05:00
1027,2025-10-23,13268921.1,5734904.19,4764881.42,3723822.48,2566583.59,3105427.56,1391178.62,1111843.17,650730.04,1769349.15,547231.89,38634873.21,7.0639,2025-10-23 18:05:00
1028,2025-10-24,15189799.6,6777618.51,5872211.31,4155974.82,3070076.38,3373628.87,1949573.63,1113409.72,830429.03,2061543.63,626128.44,45020393.94,7.2469,2025-10-24 18:05:00
1029,2025-10-25,14562483.79,6054837.5,5789186.24,4578906.58,2965317.91,3427731.52,1705378.03,1255087.07,743242.93,2096738.99,884983.19,44063893.75,6.9055,2025-10-25 18:05:00
1030,2025-10-26,14887767.06,6799149.26,6112313.15,4315226.36,3173968.47,3527690.11,1697352.04,1247605.85,869132.93,2175314.3,766894.17,45572413.7,7.0553,2025-10-26 18:05:00
1031,2025-10-27,14726017.91,6462553.05,5471495.12,3731560.55,3114243.54,3195245.43,1760466.74,1245039.32,745620.3,2054339.88,733980.81,43240562.65,7.0675,2025-10-27 18:05:00
1032,2025-10-28,14432678.9,6100662.48,5310024.61,4099794.65,2739601.31,3160483.36,1726626.57,1056651.66,774508.22,2167397.81,764049.64,42332479.21,7.2683,2025-10-28 18:05:00
1033,2025-10-29,13078720.38,5629609.78,5218675.8,3800906.86,2792023.36,3183889.81,1592755.63,979291.07,717987.63,1963760.94,764418.42,39722039.68,7.0385,2025-10-29 18:05:00
1034,2025-10-30,15018261.15,6001911.94,5461618.91,3979122.1,3096093.95,3203132.55,1558046.85,1205937.07,823666.39,1839828.49,679777.82,42867397.22,7.2258,2025-10-30 18:05:00
1035,2025-10-31,14773621.46,6110583.37,5217931.2,3957590.87,3007999.95,3159086.28,1692782.65,1132273.47,785463.14,1972363.39,687062.97,42496758.75,6.9627,2025-10-31 18:05:00
1036,2025-11-01,16512321.55,7165713.72,6726022.04,4221520.35,3442838.6,3744376.72,1809018.71,1351899.64,872470.91,2288185.32,805338.13,48939705.69,7.2539,2025-11-01 18:05:00
1037,2025-11-02,15926495.9,6874056.17,6332898.83,4122440.52,3230205.25,3785948.01,1774306.47,1259892.58,895740.66,2350019.65,939730.78,47491734.82,6.9656,2025-11-02 18:05:00
1038,2025-11-03,14376231.68,6129234.91,5418222.29,4357240.32,3081785.93,3060219.66,1641074.78,1231365.28,880592.38,1967060.23,721452.37,42864479.83,6.9777,2025-11-03 18:05:00
1039,2025-11-04,14691630.05,6659761.22,5451886.04,4024028.44,2857186.27,3356345.86,1608839.03,1215517.13,832265.22,2073012.93,716806.94,43487279.13,6.9345,2025-11-04 18:05:00
1040,2025-11-05,15368119.23,6010730.72,5611066.47,4300913.01,3043050.66,3545690.38,1779908.42,1200934.66,785842.2,1848378.17,778001.93,44272635.85,7.1587,2025-11-05 18:05:00
1041,2025-11-06,15467729.81,5962275.04,5764676.21,3853190.89,3053591.59,3552831.95,1642056.46,1112192.59,758260.81,1936330.43,933053.38,44036189.16,7.3274,2025-11-06 18:05:00
1042,2025-11-07,16212113.82,7237654.16,5617461.72,4287184.74,3476263.58,3679815.49,1812146.21,1336589.11,830689.05,2383417.19,818002.48,47691337.55,7.0604,2025-11-07 18:05:00
1043,2025-11-08,17849540.93,7386250.23,6621024.71,5023141.02,3444966.82,4048538.05,1874448.56,1308855.65,969794.46,2388170.24,840785.73,51755516.4,7.5082,2025-11-08 18:05:00
1044,2025-11-09,16961320.49,6924135.51,6331131.34,4579322.54,3268577.6,3823725.25,1981532.69,1264008.05,830189.71,2169775.24,1037366.39,49171084.81,7.3961,2025-11-09 18:05:00
1045,2025-11-10,15223119.38,6435231.13,5150450.52,4343991.71,2892048.93,3370429.37,1649545.19,1108456.66,808049.58,2088674.64,891714.83,43961711.94,7.1936,2025-11-10 18:05:00
1046,2025-11-11,14906496.25,6301750.49,5517223.55,4098150.31,3042888.44,3362147.09,1771865.65,1160530.65,851535.09,1925025.65,848215.95,43785829.12,7.331,2025-11-11 18:05:00
1047,2025-11-12,15585891.34,6355107.76,5852968.16,4219295.5,3027453.84,3577336.19,1831676.12,1297417.31,818612.97,2056617.01,709546.67,45331922.87,7.5909,2025-11-12 18:05:00
1048,2025-11-13,15572454.56,6626512.73,5833275.28,4134888.98,2965453.65,3273031.54,1680777.94,1235654.84,757477.85,1970803.75,700592.96,44750924.08,7.1059,2025-11-13 18:05:00
1049,2025-11-14,15392590.91,6440908.38,6065688.64,4156100.25,3069100.26,3563388.68,1780789.01,1220186.79,950426.99,2081823.65,592476.35,45313479.91,7.0957,2025-11-14 18:05:00
1050,2025-11-15,16679754.37,7134597.21,6224873.11,5074759.27,3531531.78,3819848.66,1864299.47,1362931.62,1001874.01,2277341.41,954911.18,49926722.09,7.2848,2025-11-15 18:05:00
1051,2025-11-16,15766340.56,6203188.36,5614435.76,4769332.34,3032787.08,3532995.91,1844735.91,1269835.82,867456.83,2243716.83,796636.28,45941461.68,7.1845,2025-11-16 18:05:00
1052,2025-11-17,14693031.12,6643933.5,5112263.43,3990209.54,2876605.25,3326864.23,1668217.93,1196111.01,857447.73,2069501.39,565728.17,42999913.3,6.9019,2025-11-17 18:05:00
1053,2025-11-18,13793611.5,6074341.15,5612817.44,3833548.45,3043349.28,3223700.09,1584773.87,1159538.08,751794.07,2004930.66,831626.39,41914030.98,6.7976,2025-11-18 18:05:00
1054,2025-11-19,16771242.02,7096045.97,6240569.67,4502517.41,3268524.59,3653687.16,1841796.6,1212293.12,903517.53,2212884.55,773906.14,48476984.76,7.4212,2025-11-19 18:05:00
1055,2025-11-20,14839411.37,6293488.99,5688171.39,4160215.07,3082782.8,3342032.11,1488411.06,1166176.81,751864.71,2038618.49,703372.36,43554545.16,7.3109,2025-11-20 18:05:00
1056,2025-11-21,16654983.88,7487120.7,6205867.63,4820951.41,3431326.48,3891213.43,1938264.92,1223551.83,838596.99,2272763.66,685674.05,49450314.98,7.182,2025-11-21 18:05:00
1057,2025-11-22,16784700.86,7109402.05,6445918.85,4833881.24,3388916.13,3702692.94,1961192.36,1381389.56,1032950.09,2216859.52,888078.36,49745981.96,7.2978,2025-11-22 18:05:00
1058,2025-11-23,16539444.48,7094377.47,5704639.54,4635171.69,3356008.53,3566275.18,1871367.76,1220014.57,796757.13,2271850.86,873742.96,47929650.17,7.1046,2025-11-23 18:05:00
1059,2025-11-24,15706961.27,6305795.96,5510310.8,4336718.57,3335379.92,3381102.2,1837749.75,1318880.77,834208.06,2077196.47,762878.57,45407182.34,7.1929,2025-11-24 18:05:00
1060,2025-11-25,14538652.4,6030419.45,5560689.51,4686448.54,3205070.45,3333668.69,1641370.46,1003825.47,804055.72,2023199.96,699272.3,43526672.95,6.9637,2025-11-25 18:05:00
1061,2025-11-26,14981822.41,6541371.93,5916531.85,4271590.94,3307241.04,3365123.02,1697311.75,1360235.31,847388.4,2090959.27,1026142.06,45405717.98,7.467,2025-11-26 18:05:00
1062,2025-11-27,16432110.05,6583848.92,6361603.43,4861278.56,3123524.45,3640199.29,1678462.82,1138222.55,840691.61,2265762.96,665420.6,47591125.24,7.3092,2025-11-27 18:05:00
1063,2025-11-28,15998715.83,7437233.75,6098271.7,5025734.07,3194419.97,3734933.09,1826652.87,1221864.81,876257.59,2364371.14,746166.76,48524621.58,7.4302,2025-11-28 18:05:00
1064,2025-11-29,17427130.42,7447133.67,6173919.1,5024436.5,3628640.47,3972951.61,2175026.02,1401893.15,925383.96,2297101.92,941330.44,51414947.26,7.2963,2025-11-29 18:05:00
1065,2025-11-30,16839594.03,6909800.92,5965483.69,4331102.45,3617151.33,3650033.92,1918869.55,1384434.58,915245.24,2130416.7,720379.29,48382511.7,7.3705,2025-11-30 18:05:00
1066,2025-12-01,17234810.55,7145519.28,6125307.98,4846454.53,3638622.45,3686548.49,1852301.63,1443009.96,902663.1,2253119.8,723543.27,49851901.04,7.3672,2025-12-01 18:05:00
1067,2025-12-02,16711944.31,6949075.46,6648790.64,4525523.48,3296666.04,3741320.7,1727625.98,1476548.35,860452.59,2141704.88,932360.15,49012012.58,7.6171,2025-12-02 18:05:00
1068,2025-12-03,18583627.03,7342771.8,6659707.74,4947121.33,3634196.53,3868668.43,1771729.4,1426748.5,844303.25,2430006.95,932391.98,52441272.94,7.856,2025-12-03 18:05:00
1069,2025-12-04,17761080.91,7887009.58,7167802.42,4984599.03,3855512.67,4060299.08,1971723.76,1548667.7,1098295.31,2583956.65,973586.75,53892533.86,7.6791,2025-12-04 18:05:00
1070,2025-12-05,19985161.25,8110293.12,7002015.72,5630929.79,3882959.96,4322176.85,2244484.84,1614363.62,1044927.13,2493146.23,970862.75,57301321.26,8.0443,2025-12-05 18:05:00
1071,2025-12-06,18383932.64,7875633.9,7286493.2,5862020.08,4006377.67,4445276.6,2156566.23,1639087.57,1054596.27,2593938.06,885874.63,56189796.85,7.6906,2025-12-06 18:05:00
1072,2025-12-07,19996028.2,7332446.06,7176869.11,5649207.0,3808807.17,4007273.27,1993658.31,1435340.74,955425.97,2409857.08,900688.95,55665601.86,7.9771,2025-12-07 18:05:00
1073,2025-12-08,16492417.03,7233078.62,6277651.02,4861485.03,3362484.19,4000943.0,1852462.48,1488856.78,859972.7,2362717.52,851110.81,49643179.18,7.333,2025-12-08 18:05:00
1074,2025-12-09,18008351.76,7083150.82,5986095.23,4447890.45,3191789.74,3583702.81,1911492.05,1398597.52,912993.71,2216563.44,903920.42,49644547.95,7.7976,2025-12-09 18:05:00
1075,2025-12-10,16493974.73,6836396.39,5884971.27,4759504.03,3190736.74,3814007.37,1833186.2,1496199.34,858158.67,2285352.19,858785.88,48311272.81,7.499,2025-12-10 18:05:00
1076,2025-12-11,18697887.77,7806215.33,6385541.7,5441693.33,3269622.55,3742628.83,1905006.43,1400358.55,966946.5,2428596.29,764683.12,52809180.4,7.752,2025-12-11 18:05:00
1077,2025-12-12,20335613.23,8132478.38,7144563.21,5528717.27,3910025.3,4305060.79,2124894.44,1593891.8,932358.58,2667974.76,1055284.69,57730862.45,7.7313,2025-12-12 18:05:00
1078,2025-12-13,21605619.71,9566388.05,7657558.07,6278182.6,4320814.73,4728952.89,2726261.74,1973467.01,1245381.92,2745796.15,826357.01,63674779.88,7.9413,2025-12-13 18:05:00
1079,2025-12-14,19571776.73,8574604.72,7271381.75,5498407.85,4056918.89,4041767.0,2335924.49,1694922.21,1083456.59,2568064.34,920488.44,57617713.01,8.0732,2025-12-14 18:05:00
1080,2025-12-15,18630466.85,8257321.54,7028324.24,5252295.39,4014268.13,4233271.11,2288840.74,1662170.9,986427.29,2628790.2,787949.21,55770125.6,7.7941,2025-12-15 18:05:00
1081,2025-12-16,18700843.56,7195717.38,6553986.14,5277825.58,3832736.06,3725330.0,1798940.06,1573856.2,971421.6,2370925.24,783726.01,52785307.83,7.7872,2025-12-16 18:05:00
1082,2025-12-17,18076817.53,7590969.63,6392458.05,5124811.21,3867345.99,3936168.39,1997092.06,1581587.48,992151.76,2285169.56,1117328.92,52961900.58,7.9801,2025-12-17 18:05:00
1083,2025-12-18,18196427.93,8103215.86,6798796.32,5351461.1,3548416.01,4181609.54,1976377.34,1735973.76,885945.76,2550465.72,728588.77,54057278.11,7.835,2025-12-18 18:05:00
1084,2025-12-19,20404373.75,8384306.19,7095421.24,5771184.03,3675157.6,4273756.81,2274133.71,1694034.46,1145750.92,2601206.87,866004.58,58185330.16,8.0317,2025-12-19 18:05:00
1085,2025-12-20,20215562.43,8795621.43,7548712.54,5949743.43,4290621.63,4384804.91,2429380.42,1646708.76,1108652.81,2864840.19,1077548.24,60312196.79,8.0743,2025-12-20 18:05:00
1086,2025-12-21,21286239.62,8412453.29,8164380.46,6209285.53,4526999.0,4767037.89,2408013.76,1873314.98,1062906.21,2847155.22,977023.76,62534809.72,8.6556,2025-12-21 18:05:00
1087,2025-12-22,18185083.85,8051859.78,6187523.56,4901847.55,3842824.1,3891569.64,1887533.72,1471762.84,872132.49,2374944.93,895991.1,52563073.56,7.9429,2025-12-22 18:05:00
1088,2025-12-23,16394963.33,6704646.23,6641098.75,4517164.4,3375750.12,3577624.5,1766274.8,1396410.84,918168.4,2326610.66,965300.9,48584012.93,7.5181,2025-12-23 18:05:00
1089,2025-12-24,17701753.52,6852628.98,6481600.76,5057431.16,3193841.76,4038031.23,2046079.97,1541783.45,941210.37,2266988.76,946905.8,51068255.76,7.4603,2025-12-24 18:05:00
1090,2025-12-25,19922145.39,7733752.64,6987286.66,5345097.24,3804062.75,3961416.51,2171069.67,1517290.16,1009727.06,2643458.26,861479.54,55956785.88,8.2263,2025-12-25 18:05:00
1091,2025-12-26,19869306.9,7615833.45,6985671.61,5504315.63,4044544.71,4264917.43,2212587.09,1628662.63,1034376.34,2584282.44,950853.65,56695351.88,7.9271,2025-12-26 18:05:00
1092,2025-12-27,20601522.35,8243271.8,7916208.01,5943826.82,4354932.81,4622368.51,2303997.44,1796532.86,1008583.24,2773677.89,1080135.53,60645057.26,8.086,2025-12-27 18:05:00
1093,2025-12-28,23201936.11,10598823.12,8384041.97,6857596.07,4914928.45,4858259.33,2567056.58,1895319.72,1242763.97,3105870.0,1224799.35,68851394.67,9.1284,2025-12-28 18:05:00
1094,2025-12-29,20425611.4,8189042.75,7145416.23,5991061.62,4138616.43,4581630.34,2242943.67,1783284.03,1026227.36,2620973.3,976809.92,59121617.05,8.4524,2025-12-29 18:05:00
1095,2025-12-30,18395535.95,7419531.53,6698909.01,5721033.51,3636567.52,4086434.31,2175127.81,1505303.46,980891.3,2446768.25,965108.77,54031211.42,8.0757,2025-12-30 18:05:00
1096,2025-12-31,19674129.91,8021006.7,6927411.13,5153644.33,3625462.15,4303845.61,2207376.13,1534738.85,1150441.74,2531964.75,984305.52,56114326.82,8.0037,2025-12-31 18:05:00
